,lr1,lr2,wd1,wd2,sched,model_size,backbone,dataset,loss_function,model_type,ft_strategy
264,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,eva02_tiny_patch14_224.mim_in22k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
265,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
266,5.4806150470064783e-05,0.0056762369400532595,0.000801663187901747,0.003413692239351968,False,1,swin_tiny_patch4_window7_224.ms_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
267,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
268,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
269,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
270,0.0004561758150522565,3.521116041991218e-06,3.838229897022728e-06,0.00010843137252669625,True,1,coatnet_0_rw_224.sw_in1k,uc-merced-land-use-dataset,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
271,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,uc-merced-land-use-dataset,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
272,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,uc-merced-land-use-dataset,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
273,0.0029236541396874204,1.157612813535485e-06,6.889395808497781e-05,0.007002756882288199,False,0,regnetx_004.pycls_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
274,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
275,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,deit_tiny_patch16_224.fb_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
276,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,uc-merced-land-use-dataset,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
277,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
278,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,edgenext_small.usi_in1k,uc-merced-land-use-dataset,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
279,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,uc-merced-land-use-dataset,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
280,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
281,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
282,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,1,deit_small_patch16_224.fb_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
283,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,1,robust_resnet50,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
284,0.002084362379893362,0.00037535789963654304,0.006003147633638409,0.00022193212012672315,False,1,vit_small_patch16_224.augreg_in21k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
285,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
286,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,resnet50.a1_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
287,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_vit_base_patch16_224,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
288,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.mae,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
289,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,vit_small_patch16_224.dino,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
290,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
291,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_convnext_base,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
292,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
293,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
294,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
295,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,convnext_tiny.fb_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
296,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,robust_convnext_tiny,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
297,1.4820285018742478e-06,0.0013187119216379328,0.000439079257324,1.5630799020950923e-05,True,1,robust_deit_small_patch16_224,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
298,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,1,vit_small_patch16_224.augreg_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
299,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
300,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
301,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k_ft_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
302,2.3187283452990446e-05,1.977953176726232e-06,0.00048096354537337677,0.0002356470857433856,True,1,vit_small_patch16_224.augreg_in21k_ft_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
303,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
304,1.4820285018742478e-06,0.0013187119216379328,0.000439079257324,1.5630799020950923e-05,True,1,eva02_tiny_patch14_224.mim_in22k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
305,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
306,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,1,swin_tiny_patch4_window7_224.ms_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
307,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
308,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
309,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,1,convnext_tiny.fb_in22k_ft_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
310,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,coatnet_0_rw_224.sw_in1k,stanford_cars,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
311,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,stanford_cars,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
312,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,stanford_cars,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
313,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
314,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
315,3.690803219673014e-05,0.0028947634357865313,0.0032029975700290426,0.00378814552109712,True,0,deit_tiny_patch16_224.fb_in1k,stanford_cars,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
316,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,stanford_cars,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
317,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
318,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,edgenext_small.usi_in1k,stanford_cars,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
319,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,stanford_cars,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
320,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
321,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
322,2.3187283452990446e-05,1.977953176726232e-06,0.00048096354537337677,0.0002356470857433856,True,1,deit_small_patch16_224.fb_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
323,5.884308640023027e-05,0.006548853324297538,2.667637993848853e-05,0.0010260142974876122,True,1,robust_resnet50,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
324,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
325,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
326,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,resnet50.a1_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
327,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_vit_base_patch16_224,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
328,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.mae,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
329,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.dino,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
330,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
331,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_convnext_base,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
332,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
333,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
334,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
335,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
336,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,robust_convnext_tiny,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
337,5.884308640023027e-05,0.006548853324297538,2.667637993848853e-05,0.0010260142974876122,True,1,robust_deit_small_patch16_224,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
338,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,vit_small_patch16_224.augreg_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
339,9.613989345165609e-05,8.700690210600536e-05,0.00047751184301655973,0.0055227614309091245,True,1,convnext_tiny.fb_in22k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
340,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
341,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k_ft_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
342,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k_ft_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
343,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
344,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,eva02_tiny_patch14_224.mim_in22k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
345,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
346,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,swin_tiny_patch4_window7_224.ms_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
347,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
348,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
349,0.00019320752621429857,0.00014239437572248639,0.005708357416333576,0.001298843859025954,False,1,convnext_tiny.fb_in22k_ft_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
350,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,coatnet_0_rw_224.sw_in1k,caltech101,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
351,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,caltech101,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
352,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,caltech101,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
353,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
354,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
355,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,deit_tiny_patch16_224.fb_in1k,caltech101,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
356,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilevit-small,caltech101,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
357,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,mobilenetv3_large_100.ra_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
358,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,edgenext_small.usi_in1k,caltech101,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
359,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,coat_tiny.in1k,caltech101,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
360,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
361,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,CLIP-convnext_base_w-laion2B-s13B-b82K,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
362,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,deit_small_patch16_224.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
363,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,robust_resnet50,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
364,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
365,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
366,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,resnet50.a1_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
367,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_vit_base_patch16_224,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
368,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.mae,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
369,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.dino,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
370,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
371,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,robust_convnext_base,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
372,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
373,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
374,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
375,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
376,0.0004632617302122406,0.0028799541239828896,1.8283634209844514e-05,0.0005571905096939264,True,1,robust_convnext_tiny,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
377,0.0026674574591455755,1.0525948689799705e-05,0.0032543911150884836,1.2869165107815028e-06,True,1,robust_deit_small_patch16_224,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
378,0.0004647746719721332,0.05619409646508126,9.380767542427003e-05,0.00014534564894374584,False,1,vit_small_patch16_224.augreg_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
379,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
380,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_clip_224.laion2b_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
381,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,vit_base_patch16_224.augreg_in21k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
382,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,vit_small_patch16_224.augreg_in21k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
383,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,eva02_base_patch14_224.mim_in22k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
384,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,eva02_tiny_patch14_224.mim_in22k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
385,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,swin_base_patch4_window7_224.ms_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
386,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,swin_tiny_patch4_window7_224.ms_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully attention,full_fine_tuning_50epochs
387,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
388,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,convnext_base.fb_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
389,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,convnext_tiny.fb_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
390,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,1,coatnet_0_rw_224.sw_in1k,fgvc-aircraft-2013b,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
391,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
392,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,2,coatnet_2_rw_224.sw_in12k,fgvc-aircraft-2013b,CLASSIC_AT,hybrid,full_fine_tuning_50epochs
393,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,regnetx_004.pycls_in1k,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
394,0.00012164941464151844,0.003995972283135062,1.0010539860510488e-06,1.6193110912440726e-05,False,0,efficientnet-b0,fgvc-aircraft-2013b,CLASSIC_AT,fully convolutional,full_fine_tuning_50epochs
