dataset,,,,,,,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset
metric,,,,,,,borda,nan_geom_cnt,nan_sum_cnt,rank_borda,rank_geom,rank_sum,score_geom,score_sum,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data
backbone,backbone_name,loss_function,pre_training_strategy,model_type,model_size,ft_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIP-convnext_base_w-laion2B-s13B-b82K,"convnext_b,clip,laion2b",CLASSIC_AT,self-supervised (multimodal),fully convolutional,large,FFT (50 epochs),1174.0,0,0,29.0,42.0,61.0,6.774595204893065e-06,0.9480952380952381,0.092,0.092,0.092,134.0,0.092,0.092,6.590815231999999e-06,0.45999999999999996,2320000000,0.01,0.01,0.01,254.0,0.01,0.024,2.4000000000000005e-10,0.064,2320000000,0.004,0.005333333333333333,0.004,161.0,0.004,0.004,1.3653333333333334e-12,0.021333333333333333,2320000000,0.027,0.032,0.027,225.0,0.027,0.027,1.7006112e-08,0.13999999999999999,2320000000,0.012,0.006666666666666667,0.006666666666666667,231.0,0.006666666666666667,0.009333333333333334,3.31851851851852e-11,0.04133333333333333,2320000000,0.047619047619047616,0.04047619047619048,0.047619047619047616,169.0,0.047619047619047616,0.0380952380952381,1.6649931037454754e-07,0.22142857142857142,2320000000
coatnet_2_rw_224.sw_in12k_ft_in1k,"coatnet_2,sup,in12k-in1k",CLASSIC_AT,supervised (multistep),hybrid,large,FFT (50 epochs),1063.0,0,0,38.0,40.0,62.0,7.801615125639634e-06,0.930063492063492,0.092,0.112,0.089,138.0,0.092,0.092,7.761961983999999e-06,0.477,10281167,0.001,0.008,0.0026666666666666666,153.0,0.008,0.01,1.706666666666667e-12,0.029666666666666668,10281167,0.0,0.0,0.0,66.0,0.016,0.012,0.0,0.028,10281167,0.028,0.032,0.028,268.0,0.028,0.029333333333333333,2.060561066666667e-08,0.14533333333333331,10281167,0.009333333333333334,0.006,0.006,229.0,0.012,0.008,3.2256000000000005e-11,0.04133333333333333,10281167,0.050793650793650794,0.030952380952380953,0.0031746031746031746,209.0,0.06666666666666667,0.05714285714285714,1.9013568306301274e-08,0.20873015873015874,10281167
vit_small_patch16_224.augreg_in21k_ft_in1k,"vit_s,sup,ink22k-in1k",TRADES_v2,supervised (multistep),fully attention,medium,FFT (50 epochs),946.0,0,0,53.0,68.0,63.0,2.8153053338181408e-09,0.9217301587301587,0.0,0.0,0.0,16.0,0.08266666666666667,0.066,0.0,0.14866666666666667,15478289,0.005,0.008,0.008,259.0,0.016,0.018666666666666668,9.557333333333336e-11,0.05566666666666667,15478289,0.002,0.004,0.006,155.0,0.006,0.004,1.1520000000000001e-12,0.022000000000000002,15478289,0.0,0.0,0.0,121.0,0.22,0.20533333333333334,0.0,0.42533333333333334,15478289,0.004,0.004,0.002,182.0,0.008,0.01,2.5600000000000004e-12,0.028000000000000004,15478289,0.02142857142857143,0.004761904761904762,0.002380952380952381,213.0,0.12142857142857143,0.09206349206349207,2.7160200004848076e-09,0.2420634920634921,15478289
convnext_tiny.fb_in22k_ft_in1k,"convnext_t,sup,in22k-in1k",TRADES_v2,supervised (multistep),fully convolutional,medium,FFT (50 epochs),789.0,0,0,63.0,54.0,64.0,3.02269647695886e-07,0.9026190476190475,0.01,0.01,0.01,75.0,0.01,0.01,1.0000000000000002e-10,0.05,15478289,0.0,0.0,0.0,17.0,0.009333333333333334,0.008,0.0,0.017333333333333333,15478289,0.0,0.0,0.0,124.0,0.151,0.11066666666666666,0.0,0.26166666666666666,15478289,0.032,0.021,0.019,190.0,0.022,0.021,5.898816e-09,0.115,15478289,0.004,0.0,0.0,172.0,0.118,0.089,0.0,0.211,15478289,0.047619047619047616,0.047619047619047616,0.05238095238095238,211.0,0.05238095238095238,0.047619047619047616,2.96270831695886e-07,0.24761904761904763,15478289
vit_base_patch16_224.augreg_in21k,"vit_b,sup,in22k",TRADES_v2,supervised,fully attention,large,FFT (50 epochs),598.0,0,0,72.0,33.0,65.0,2.0198460267e-05,0.8961428571428571,0.058,0.128,0.137,197.0,0.147,0.135,2.0184111360000003e-05,0.605,14197122,0.0,0.0,0.0,19.0,0.009,0.009,0.0,0.018,14197122,0.0,0.0,0.0,31.0,0.008,0.005,0.0,0.013000000000000001,14197122,0.027,0.027,0.027,213.0,0.027,0.027,1.4348906999999998e-08,0.135,14197122,0.0,0.001,0.002,103.0,0.008,0.007,0.0,0.018,14197122,0.0,0.0,0.0,35.0,0.06428571428571428,0.04285714285714286,0.0,0.10714285714285714,14197122
mobilevit-small,"mobilevit_s,sup,in1k",TRADES_v2,supervised,hybrid,small,FFT (50 epochs),661.0,0,0,68.0,76.0,66.0,0.0,0.8911587301587302,0.0,0.0,0.0,80.0,0.224,0.163,0.0,0.387,1281167,0.0,0.0,0.0,103.0,0.02266666666666667,0.017,0.0,0.03966666666666667,1281167,0.0,0.0,0.0,71.0,0.016,0.015,0.0,0.031,1281167,0.0,0.008,0.004,191.0,0.045,0.037,0.0,0.094,1281167,0.0,0.0,0.0,99.0,0.016,0.01,0.0,0.026000000000000002,1281167,0.0,0.0,0.0,117.0,0.19285714285714287,0.12063492063492064,0.0,0.3134920634920635,1281167
vit_base_patch16_224.augreg_in21k,"vit_b,sup,in22k",CLASSIC_AT,supervised,fully attention,large,FFT (50 epochs),649.0,0,0,69.0,38.0,67.0,8.681801244444445e-06,0.7851269841269841,0.096,0.07333333333333333,0.101,174.0,0.11,0.111,8.681798400000001e-06,0.4913333333333333,14197122,0.0,0.0,0.0,23.0,0.009,0.01,0.0,0.019,14197122,0.0,0.001,0.007,129.0,0.007,0.009,0.0,0.024,14197122,0.0,0.0,0.0,20.0,0.018,0.024,0.0,0.041999999999999996,14197122,0.005,0.005,0.005333333333333333,147.0,0.005333333333333333,0.004,2.8444444444444447e-12,0.024666666666666667,14197122,0.0,0.0031746031746031746,0.04126984126984127,156.0,0.07301587301587302,0.06666666666666667,0.0,0.18412698412698414,14197122
convnext_base.fb_in22k_ft_in1k,"convnext_b,sup,in22k-in1k",CLASSIC_AT,supervised (multistep),fully convolutional,large,FFT (50 epochs),564.0,0,0,75.0,44.0,68.0,6.590815231999999e-06,0.7804285714285714,0.092,0.092,0.092,134.0,0.092,0.092,6.590815231999999e-06,0.45999999999999996,15478289,0.002,0.001,0.0,134.0,0.011,0.009333333333333334,0.0,0.023333333333333334,15478289,0.0,0.0,0.0,64.0,0.012,0.013333333333333334,0.0,0.025333333333333333,15478289,0.0,0.0,0.0,25.0,0.016,0.02666666666666667,0.0,0.04266666666666667,15478289,0.0,0.0,0.0,116.0,0.021,0.02,0.0,0.041,15478289,0.0,0.0,0.0,91.0,0.09761904761904762,0.09047619047619047,0.0,0.1880952380952381,15478289
swin_tiny_patch4_window7_224.ms_in1k,"swin_t,sup,in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (50 epochs),690.0,0,0,66.0,45.0,69.0,6.4633461759999985e-06,0.7648095238095236,0.092,0.09,0.092,133.0,0.092,0.092,6.447536639999999e-06,0.45799999999999996,1281167,0.0,0.0,0.0,6.0,0.007,0.006,0.0,0.013000000000000001,1281167,0.007,0.0,0.0,87.0,0.007,0.005333333333333333,0.0,0.019333333333333334,1281167,0.028,0.02666666666666667,0.027,240.0,0.028,0.028,1.5805440000000003e-08,0.13766666666666666,1281167,0.008,0.0026666666666666666,0.003,174.0,0.008,0.008,4.096000000000001e-12,0.029666666666666668,1281167,0.0,0.0,0.0,50.0,0.05476190476190476,0.05238095238095238,0.0,0.10714285714285715,1281167
vit_base_patch16_clip_224.laion2b,"vit_b,clip,laion2b",CLASSIC_AT,self-supervised (multimodal),fully attention,large,FFT (50 epochs),1324.0,0,0,14.0,52.0,70.0,9.743411693928313e-07,0.7363333333333333,0.0013333333333333333,0.005,0.006,64.0,0.014,0.012,6.7200000000000004e-12,0.03833333333333333,2320000000,0.009333333333333334,0.01,0.009333333333333334,208.0,0.009333333333333334,0.01,8.130370370370374e-11,0.048,2320000000,0.017,0.018,0.008,289.0,0.024,0.026,1.527552e-09,0.093,2320000000,0.027,0.029333333333333333,0.032,262.0,0.032,0.026,2.1086207999999998e-08,0.14633333333333334,2320000000,0.008,0.008,0.008,240.0,0.008,0.012,4.915200000000001e-11,0.044,2320000000,0.04523809523809524,0.04523809523809524,0.030952380952380953,261.0,0.1261904761904762,0.11904761904761904,9.515902336891276e-07,0.3666666666666667,2320000000
vit_base_patch16_224.mae,"vit_b,mae,in1k",TRADES_v2,self-supervised,fully attention,large,FFT (50 epochs),607.0,0,0,71.0,53.0,71.0,5.56315820788957e-07,0.6669047619047619,0.0,0.0,0.0,52.0,0.115,0.109,0.0,0.224,1281167,0.0,0.0,0.0,14.0,0.009,0.008,0.0,0.017,1281167,0.0,0.0,0.0,74.0,0.016,0.016,0.0,0.032,1281167,0.0,0.001,0.004,156.0,0.031,0.029,0.0,0.065,1281167,0.0,0.0,0.0,66.0,0.008,0.009,0.0,0.017,1281167,0.02619047619047619,0.04047619047619048,0.06428571428571428,245.0,0.09523809523809523,0.08571428571428572,5.56315820788957e-07,0.3119047619047619,1281167
deit_tiny_patch16_224.fb_in1k,"deit_t,sup,in1k",CLASSIC_AT,supervised,fully attention,small,FFT (50 epochs),958.0,0,0,51.0,65.0,72.0,1.2695604000000001e-08,0.6436666666666666,0.0,0.0,0.0,16.0,0.056,0.07,0.0,0.126,1281167,0.009,0.007,0.006,185.0,0.01,0.009,3.4019999999999996e-11,0.041,1281167,0.003,0.006,0.0026666666666666666,199.0,0.010666666666666666,0.012,6.144e-12,0.034333333333333334,1281167,0.027,0.027,0.021,227.0,0.031,0.02666666666666667,1.2655440000000001e-08,0.13266666666666665,1281167,0.005333333333333333,0.002,0.0,152.0,0.008,0.011,0.0,0.026333333333333334,1281167,0.002380952380952381,0.02142857142857143,0.0,179.0,0.15714285714285714,0.10238095238095238,0.0,0.2833333333333333,1281167
mobilenetv3_large_100.ra_in1k,"mobilenet_v3,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (50 epochs),568.0,0,0,74.0,76.0,73.0,0.0,0.5825714285714285,0.0,0.0,0.0,9.0,0.016,0.015,0.0,0.031,1281167,0.0,0.0,0.0,116.0,0.025,0.032,0.0,0.057,1281167,0.0,0.0,0.0,124.0,0.158,0.11,0.0,0.268,1281167,0.0,0.003,0.008,180.0,0.033,0.032,0.0,0.07600000000000001,1281167,0.0,0.0,0.0,95.0,0.013,0.009,0.0,0.022,1281167,0.0,0.0,0.0,44.0,0.08571428571428572,0.04285714285714286,0.0,0.12857142857142856,1281167
vit_base_patch16_224.augreg_in21k_ft_in1k,"vit_b,sup,ink22k-in1k",TRADES_v2,supervised (multistep),fully attention,large,FFT (50 epochs),705.0,0,0,65.0,57.0,74.0,2.693397117235327e-07,0.5341904761904762,0.0,0.0,0.0,12.0,0.027,0.042,0.0,0.069,15478289,0.0,0.0,0.0,83.0,0.012,0.013,0.0,0.025,15478289,0.0,0.0013333333333333333,0.008,156.0,0.014,0.011,0.0,0.03433333333333333,15478289,0.0,0.0,0.0,113.0,0.065,0.072,0.0,0.137,15478289,0.002,0.006,0.006,148.0,0.006,0.006,2.5920000000000003e-12,0.026000000000000002,15478289,0.047619047619047616,0.05238095238095238,0.047619047619047616,193.0,0.047619047619047616,0.047619047619047616,2.693371197235327e-07,0.24285714285714285,15478289
efficientnet-b0,"efficientnet_b0,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (50 epochs),724.0,0,0,64.0,66.0,75.0,1.1342655999999999e-08,0.5146666666666666,0.004,0.014666666666666666,0.015,121.0,0.108,0.118,1.1214719999999998e-08,0.25966666666666666,1281167,0.008,0.008,0.008,243.0,0.012,0.012,7.372800000000001e-11,0.048,1281167,0.0,0.0,0.0,14.0,0.004,0.004,0.0,0.008,1281167,0.0,0.0,0.0,41.0,0.028,0.026,0.0,0.054,1281167,0.007,0.008,0.008,262.0,0.011,0.011,5.420799999999999e-11,0.045,1281167,0.0,0.0,0.0,43.0,0.05,0.05,0.0,0.1,1281167
efficientnet-b0,"efficientnet_b0,sup,in1k",TRADES_v2,supervised,fully convolutional,small,FFT (50 epochs),873.0,0,0,59.0,67.0,76.0,3.859696e-09,0.5091428571428571,0.005,0.006,0.014,99.0,0.086,0.106,3.82872e-09,0.217,1281167,0.002,0.002,0.002,219.0,0.013,0.014,1.4559999999999999e-12,0.033,1281167,0.005,0.005,0.006,199.0,0.012,0.008,1.44e-11,0.036000000000000004,1281167,0.0,0.0,0.0,105.0,0.039,0.042,0.0,0.081,1281167,0.005,0.007,0.006,201.0,0.009,0.008,1.512e-11,0.035,1281167,0.0,0.0,0.0,50.0,0.05476190476190476,0.05238095238095238,0.0,0.10714285714285715,1281167
coatnet_2_rw_224.sw_in12k,"coatnet_2,sup,in12k",CLASSIC_AT,supervised,hybrid,large,FFT (50 epochs),497.0,0,0,77.0,73.0,77.0,3.3706666666666666e-12,0.47950793650793655,0.0,0.0,0.051,54.0,0.092,0.087,0.0,0.22999999999999998,9000000,0.001,0.004,0.002,142.0,0.008,0.01,6.400000000000001e-13,0.025,9000000,0.0,0.0,0.0,10.0,0.002,0.004,0.0,0.006,9000000,0.0,0.0,0.0,54.0,0.032,0.021333333333333333,0.0,0.05333333333333333,9000000,0.006,0.0013333333333333333,0.008,170.0,0.008,0.005333333333333333,2.7306666666666665e-12,0.028666666666666663,9000000,0.0,0.0,0.0,67.0,0.06666666666666667,0.06984126984126984,0.0,0.13650793650793652,9000000
convnext_base.clip_laion2b_augreg_ft_in12k_in1k,"convnext_b,hybrid,laion2b-in12k-in1k",CLASSIC_AT,hybrid,fully convolutional,large,FFT (50 epochs),1018.0,1,1,43.0,61.0,78.0,2.1302510281456458e-07,0.47749206349206347,,,0.617,,0.879,,,,2330281167,0.01,0.004,0.012,236.0,0.012,0.01,5.7600000000000007e-11,0.048,2330281167,0.006,0.006,0.008,201.0,0.008,0.006,1.3824e-11,0.033999999999999996,2330281167,0.027,0.027,0.027,198.0,0.027,0.02,1.062882e-08,0.128,2330281167,0.006666666666666667,0.008,0.008,198.0,0.008,0.006666666666666667,2.275555555555556e-11,0.037333333333333336,2330281167,0.047619047619047616,0.05238095238095238,0.04126984126984127,185.0,0.04126984126984127,0.047619047619047616,2.0230210325900903e-07,0.23015873015873015,2330281167
coat_tiny.in1k,"coat_t,sup,in1k",CLASSIC_AT,supervised,hybrid,small,FFT (50 epochs),470.0,1,1,79.0,71.0,79.0,3.276800000000001e-11,0.45199999999999996,,,0.09066666666666667,,0.09066666666666667,,,,1281167,0.0,0.0,0.0,28.0,0.01,0.01,0.0,0.02,1281167,0.0,0.0,0.0,42.0,0.010666666666666666,0.008,0.0,0.018666666666666665,1281167,0.0,0.0026666666666666666,0.0,77.0,0.027,0.027,0.0,0.05666666666666667,1281167,0.008,0.008,0.008,207.0,0.008,0.008,3.276800000000001e-11,0.04,1281167,0.0,0.0,0.0,116.0,0.18333333333333332,0.13333333333333333,0.0,0.31666666666666665,1281167
vit_small_patch16_224.dino,"vit_b,dino,in1k",TRADES_v2,self-supervised,fully attention,medium,FFT (50 epochs),412.0,0,0,80.0,64.0,80.0,1.7210368e-08,0.35160317460317464,0.028,0.028,0.028,94.0,0.028,0.028,1.7210368e-08,0.14,1281167,0.0,0.0,0.0,98.0,0.017,0.016,0.0,0.033,1281167,0.0,0.0,0.0,55.0,0.016,0.009,0.0,0.025,1281167,0.0,0.0,0.004,114.0,0.03,0.029,0.0,0.063,1281167,0.0,0.0,0.0,43.0,0.008,0.008,0.0,0.016,1281167,0.0,0.0,0.0,8.0,0.031746031746031744,0.04285714285714286,0.0,0.0746031746031746,1281167
