dataset,,,,,,,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,TOTAL,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,caltech101,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,fgvc-aircraft-2013b,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,flowers-102,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,oxford-iiit-pet,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,stanford_cars,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset,uc-merced-land-use-dataset
metric,,,,,,,borda,nan_geom_cnt,nan_sum_cnt,rank_borda,rank_geom,rank_sum,score_geom,score_sum,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data,L1_acc,L2_acc,Linf_acc,borda,clean_acc,common_acc,geom,sum,volume_pre_training_data
backbone,backbone_name,loss_function,pre_training_strategy,model_type,model_size,ft_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robust_resnet50,"resnet50,rob-sup,in1k",TRADES_v2,supervised (robust),fully convolutional,medium,FFT (5 epochs),2284.0,0,0,77.0,102.0,94.0,0.00014009421797226264,4.334523809523809,0.088,0.114,0.122,205.0,0.15,0.137,2.5151227200000004e-05,0.611,1281167,0.0,0.002,0.011,321.0,0.13,0.093,0.0,0.23600000000000002,1281167,0.021333333333333333,0.121,0.246,558.0,0.479,0.345,0.00010493824703999996,1.2123333333333333,1281167,0.0,0.027,0.248,387.0,0.6,0.356,0.0,1.2309999999999999,1281167,0.001,0.016,0.057,424.0,0.246,0.148,3.3204096e-08,0.46799999999999997,1281167,0.03333333333333333,0.09285714285714286,0.12142857142857143,389.0,0.18571428571428572,0.14285714285714285,9.971539636262667e-06,0.5761904761904761,1281167
vit_base_patch16_224.augreg_in1k,"vit_b,sup,in1k",TRADES_v2,supervised,fully attention,large,FFT (5 epochs),1583.0,0,0,101.0,114.0,95.0,1.9905739524e-05,4.174904761904761,0.112,0.114,0.106,198.0,0.114,0.127,1.9594641024e-05,0.573,1281167,0.007,0.004,0.0,276.0,0.051,0.048,0.0,0.10999999999999999,1281167,0.050666666666666665,0.03,0.001,496.0,0.485,0.422,3.1109839999999994e-07,0.9886666666666666,1281167,0.006,0.0,0.0,283.0,0.72,0.617,0.0,1.343,1281167,0.001,0.002,0.002,116.0,0.005,0.005,1.0000000000000002e-13,0.015000000000000003,1281167,0.0,0.0,0.0,214.0,0.6523809523809524,0.4928571428571429,0.0,1.1452380952380952,1281167
efficientnet-b0,"efficientnet_b0,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (50 epochs),2256.0,0,0,78.0,85.0,96.0,0.01293896461183204,3.9464285714285716,0.343,0.414,0.363,343.0,0.527,0.466,0.012658948064532001,2.113,1281167,0.004,0.004,0.008,294.0,0.03,0.027,1.0368000000000002e-10,0.073,1281167,0.0,0.012,0.02,303.0,0.036,0.028,0.0,0.09599999999999999,1281167,0.036,0.054,0.053,457.0,0.135,0.116,1.61348112e-06,0.39399999999999996,1281167,0.008,0.015,0.022,402.0,0.057,0.047,7.072559999999999e-09,0.14900000000000002,1281167,0.07857142857142857,0.1619047619047619,0.18571428571428572,457.0,0.4023809523809524,0.29285714285714287,0.00027839588994003824,1.1214285714285714,1281167
swin_base_patch4_window7_224.ms_in22k_ft_in1k,"swin_b,sup,ink22k-in1k",CLASSIC_AT,supervised (multistep),fully attention,large,FFT (5 epochs),1493.0,0,0,104.0,63.0,97.0,0.1565609726985074,3.9211428571428564,0.724,0.673,0.502,489.0,0.858,0.746,0.156560955394272,3.5029999999999997,15478289,0.009,0.009,0.007,244.0,0.01,0.01,5.6699999999999995e-11,0.045000000000000005,15478289,0.0,0.0,0.0,46.0,0.006,0.012,0.0,0.018000000000000002,15478289,0.028,0.028,0.028,309.0,0.028,0.028,1.7210368e-08,0.14,15478289,0.006666666666666667,0.008,0.009333333333333334,271.0,0.009333333333333334,0.008,3.7167407407407424e-11,0.04133333333333333,15478289,0.009523809523809525,0.0,0.0,134.0,0.0761904761904762,0.0880952380952381,0.0,0.1738095238095238,15478289
deit_small_patch16_224.fb_in1k,"deit_s,sup,in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (5 epochs),1832.0,0,0,87.0,74.0,98.0,0.0551170695030228,3.9095714285714283,0.548,0.538,0.3546666666666667,411.0,0.7866666666666666,0.67,0.055112328240355564,2.897333333333333,1281167,0.012,0.01,0.01,281.0,0.01,0.01,1.2000000000000003e-10,0.052,1281167,0.011,0.01,0.001,322.0,0.02,0.019,4.180000000000001e-11,0.061,1281167,0.032,0.03,0.013333333333333334,336.0,0.029333333333333333,0.03333333333333333,1.2515555555555556e-08,0.13799999999999998,1281167,0.004,0.002,0.0,98.0,0.004,0.006,0.0,0.016,1281167,0.09285714285714286,0.06428571428571428,0.009523809523809525,384.0,0.3119047619047619,0.26666666666666666,4.7285853116756906e-06,0.7452380952380953,1281167
edgenext_small.usi_in1k,"edgenetx_s,sup,in1k",TRADES_v2,supervised,hybrid,small,FFT (5 epochs),1587.0,0,0,99.0,82.0,99.0,0.02630557095790924,3.861761904761905,0.513,0.456,0.223,389.0,0.783,0.644,0.026304781593888008,2.619,1281167,0.0,0.0,0.0,139.0,0.048,0.04133333333333333,0.0,0.08933333333333333,1281167,0.024,0.005,0.0,359.0,0.348,0.281,0.0,0.658,1281167,0.0,0.0,0.0,16.0,0.023,0.018666666666666668,0.0,0.04166666666666667,1281167,0.009,0.009,0.001,361.0,0.069,0.061,3.40929e-10,0.149,1281167,0.05,0.05714285714285714,0.05238095238095238,323.0,0.07142857142857142,0.07380952380952381,7.890230922300893e-07,0.3047619047619048,1281167
robust_deit_small_patch16_224,"deit_s,rob-sup,in1k",CLASSIC_AT,supervised (robust),fully attention,medium,FFT (5 epochs),1789.0,0,0,89.0,92.0,100.0,0.005409105906888,3.8021904761904763,0.153,0.152,0.143,252.0,0.167,0.155,8.608336308e-05,0.77,1281167,0.009,0.048,0.069,522.0,0.149,0.13733333333333334,6.09951168e-07,0.41233333333333333,1281167,0.0,0.001,0.002,226.0,0.025,0.02,0.0,0.048,1281167,0.048,0.376,0.494,693.0,0.81,0.737,0.00532241259264,2.4650000000000003,1281167,0.0,0.0,0.0,32.0,0.006,0.008,0.0,0.014,1281167,0.0,0.0,0.002380952380952381,64.0,0.04523809523809524,0.04523809523809524,0.0,0.09285714285714286,1281167
efficientnet-b0,"efficientnet_b0,sup,in1k",TRADES_v2,supervised,fully convolutional,small,FFT (50 epochs),1835.0,0,0,86.0,95.0,101.0,0.0028350378449563765,3.465190476190476,0.246,0.297,0.221,316.0,0.448,0.387,0.0027994506059519997,1.599,1281167,0.0,0.0,0.0,104.0,0.02266666666666667,0.017,0.0,0.03966666666666667,1281167,0.004,0.006666666666666667,0.001,351.0,0.173,0.141,6.5048e-10,0.32566666666666666,1281167,0.008,0.017,0.018,331.0,0.173,0.133,5.6326031999999995e-08,0.349,1281167,0.001,0.009,0.003,314.0,0.081,0.065,1.42155e-10,0.159,1281167,0.030952380952380953,0.09523809523809523,0.08095238095238096,419.0,0.4666666666666667,0.319047619047619,3.553012033737657e-05,0.9928571428571429,1281167
robust_convnext_base,"convnext_b,rob-sup,in1k",TRADES_v2,supervised (robust),fully convolutional,large,FFT (5 epochs),1754.0,0,0,93.0,88.0,102.0,0.00973386984886883,3.354571428571429,0.208,0.30933333333333335,0.3626666666666667,352.0,0.6973333333333334,0.5973333333333334,0.00971974504336751,2.174666666666667,1281167,0.0,0.002,0.002,99.0,0.008,0.008,0.0,0.02,1281167,0.018,0.018,0.018,369.0,0.018,0.017333333333333333,1.8195839999999992e-09,0.08933333333333332,1281167,0.028,0.02266666666666667,0.030666666666666665,316.0,0.030666666666666665,0.028,1.671232474074074e-08,0.13999999999999999,1281167,0.005333333333333333,0.008,0.007,219.0,0.007,0.008,1.6725333333333334e-11,0.03533333333333333,1281167,0.01904761904761905,0.06031746031746032,0.09523809523809523,399.0,0.3904761904761905,0.33015873015873015,1.4106256867246374e-05,0.8952380952380952,1281167
coatnet_2_rw_224.sw_in12k_ft_in1k,"coatnet_2,sup,in12k-in1k",TRADES_v2,supervised (multistep),hybrid,large,FFT (5 epochs),1264.0,0,0,122.0,86.0,103.0,0.01210231889690096,3.3203015873015875,0.567,0.29,0.108,417.0,0.892,0.764,0.01210216375872,2.621,10281167,0.001,0.0,0.0,162.0,0.026,0.028,0.0,0.055,10281167,0.0013333333333333333,0.0,0.0,58.0,0.003,0.003,0.0,0.007333333333333333,10281167,0.012,0.002,0.0,158.0,0.024,0.029333333333333333,0.0,0.06733333333333334,10281167,0.002,0.0,0.0,234.0,0.187,0.16,0.0,0.349,10281167,0.04285714285714286,0.0380952380952381,0.03492063492063492,235.0,0.047619047619047616,0.05714285714285714,1.551381809607549e-07,0.22063492063492063,10281167
resnet50.a1_in1k,"resnet50,sup,in1k",TRADES_v2,supervised,fully convolutional,medium,FFT (5 epochs),791.0,0,0,147.0,156.0,104.0,0.0,3.2590000000000003,0.055,0.0,0.0,180.0,0.803,0.627,0.0,1.485,1281167,0.0,0.0,0.0,17.0,0.008,0.01,0.0,0.018000000000000002,1281167,0.004,0.0,0.0,227.0,0.225,0.165,0.0,0.394,1281167,0.0,0.0,0.0,65.0,0.032,0.02666666666666667,0.0,0.05866666666666667,1281167,0.0,0.0,0.0,80.0,0.008,0.012,0.0,0.02,1281167,0.0,0.0,0.0,222.0,0.7714285714285715,0.5119047619047619,0.0,1.2833333333333332,1281167
convnext_base.fb_in1k,"convnext_b,sup,in1k",CLASSIC_AT,supervised,fully convolutional,large,FFT (5 epochs),1390.0,0,0,115.0,142.0,105.0,1.2154191653583493e-07,3.211460317460317,0.0013333333333333333,0.0,0.0,131.0,0.515,0.473,0.0,0.9893333333333333,1281167,0.010666666666666666,0.008,0.010666666666666666,295.0,0.010666666666666666,0.01,9.709037037037037e-11,0.05,1281167,0.0,0.0,0.0,169.0,0.2,0.16933333333333334,0.0,0.36933333333333335,1281167,0.003,0.0,0.0,266.0,0.634,0.611,0.0,1.248,1281167,0.008,0.008,0.006666666666666667,223.0,0.006666666666666667,0.008,2.2755555555555564e-11,0.037333333333333336,1281167,0.012698412698412698,0.011904761904761904,0.014285714285714285,306.0,0.2714285714285714,0.20714285714285716,1.21422070609909e-07,0.5174603174603175,1281167
coat_tiny.in1k,"coat_t,sup,in1k",TRADES_v2,supervised,hybrid,small,FFT (5 epochs),1176.0,0,0,132.0,129.0,106.0,3.266232926814815e-06,3.0890476190476193,0.076,0.014666666666666666,0.005333333333333333,242.0,0.8426666666666667,0.652,3.266232926814815e-06,1.5906666666666667,1281167,0.0,0.0,0.0,146.0,0.053,0.042,0.0,0.095,1281167,0.0,0.008,0.011,287.0,0.035,0.034,0.0,0.088,1281167,0.0,0.0,0.0,131.0,0.098,0.065,0.0,0.163,1281167,0.0,0.0,0.0,196.0,0.202,0.148,0.0,0.35,1281167,0.0,0.0,0.0,174.0,0.4880952380952381,0.3142857142857143,0.0,0.8023809523809524,1281167
robust_vit_base_patch16_224,"vit_b,rob-sup,in1k",TRADES_v2,supervised (robust),fully attention,large,FFT (5 epochs),1487.0,0,0,106.0,96.0,107.0,0.0013289542451119995,2.857142857142857,0.23466666666666666,0.252,0.212,306.0,0.348,0.304,0.0013262965309439997,1.3506666666666667,1281167,0.0026666666666666666,0.004,0.003,308.0,0.052,0.051,8.486399999999999e-11,0.11266666666666666,1281167,0.0,0.0,0.0,69.0,0.016,0.011,0.0,0.027,1281167,0.006,0.051,0.028,437.0,0.607,0.511,2.657596536e-06,1.203,1281167,0.008,0.008,0.008,242.0,0.008,0.008,3.276800000000001e-11,0.04,1281167,0.0,0.009523809523809525,0.023809523809523808,125.0,0.04523809523809524,0.04523809523809524,0.0,0.12380952380952381,1281167
vit_small_patch16_224.augreg_in21k,"vit_s,sup,in22k",TRADES_v2,supervised,fully attention,medium,FFT (5 epochs),843.0,0,0,144.0,135.0,108.0,2.763398848363446e-07,2.750571428571429,0.02266666666666667,0.005,0.0,196.0,0.795,0.636,0.0,1.4586666666666668,14197122,0.0,0.0,0.0,47.0,0.010666666666666666,0.01,0.0,0.020666666666666667,14197122,0.006,0.0,0.0,302.0,0.532,0.448,0.0,0.986,14197122,0.0,0.0,0.0,8.0,0.012,0.017,0.0,0.029,14197122,0.0,0.0,0.0,27.0,0.007,0.004,0.0,0.011,14197122,0.04523809523809524,0.04285714285714286,0.047619047619047616,263.0,0.05714285714285714,0.05238095238095238,2.763398848363446e-07,0.24523809523809523,14197122
vit_small_patch16_224.augreg_in1k,"vit_s,sup,in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (50 epochs),2239.0,0,0,79.0,98.0,109.0,0.0009500000371446209,2.7429047619047617,0.184,0.21733333333333332,0.234,298.0,0.345,0.287,0.0009265332585599999,1.2673333333333332,1281167,0.0026666666666666666,0.014,0.018666666666666668,376.0,0.03333333333333333,0.034,7.898074074074074e-10,0.10266666666666667,1281167,0.007,0.005,0.0,220.0,0.015,0.014,0.0,0.041,1281167,0.052,0.086,0.04,486.0,0.22133333333333333,0.173,6.8494344533333316e-06,0.5723333333333332,1281167,0.014,0.025333333333333333,0.024,457.0,0.06266666666666666,0.055,2.9338026666666664e-08,0.181,1281167,0.07857142857142857,0.08095238095238096,0.12063492063492064,402.0,0.1746031746031746,0.12380952380952381,1.6587216297213676e-05,0.5785714285714285,1281167
vit_base_patch16_224.augreg_in1k,"vit_b,sup,in1k",CLASSIC_AT,supervised,fully attention,large,FFT (5 epochs),1789.0,0,0,89.0,90.0,110.0,0.006857410056487633,2.7159523809523813,0.336,0.351,0.277,327.0,0.52,0.403,0.0068459630803200016,1.8870000000000002,1281167,0.01,0.01,0.008,273.0,0.008,0.012,7.680000000000001e-11,0.048,1281167,0.03,0.036,0.02,437.0,0.056,0.049,5.92704e-08,0.191,1281167,0.0,0.0,0.0,5.0,0.011,0.012,0.0,0.023,1281167,0.012,0.01,0.008,356.0,0.012,0.010666666666666666,1.2288000000000002e-10,0.05266666666666666,1281167,0.10238095238095238,0.10714285714285714,0.10476190476190476,391.0,0.10952380952380952,0.09047619047619047,1.1387506087631036e-05,0.5142857142857143,1281167
deit_tiny_patch16_224.fb_in1k,"deit_t,sup,in1k",TRADES_v2,supervised,fully attention,small,FFT (5 epochs),1190.0,0,0,130.0,115.0,111.0,1.129586179200159e-05,2.646619047619047,0.104,0.033,0.006,261.0,0.822,0.6453333333333333,1.0923314688e-05,1.6103333333333332,1281167,0.0,0.0,0.0,160.0,0.074,0.046,0.0,0.12,1281167,0.002,0.0,0.0,243.0,0.322,0.242,0.0,0.5660000000000001,1281167,0.0,0.0,0.0,87.0,0.031,0.031,0.0,0.062,1281167,0.001,0.001,0.0,158.0,0.012,0.01,0.0,0.024,1281167,0.04523809523809524,0.0380952380952381,0.05238095238095238,281.0,0.06666666666666667,0.06190476190476191,3.7254710400159064e-07,0.2642857142857143,1281167
vit_base_patch16_clip_224.laion2b_ft_in1k,"vit_b,clip,laion2b",CLASSIC_AT,hybrid,fully attention,large,FFT (5 epochs),1376.0,0,0,116.0,123.0,112.0,6.593303909333333e-06,2.5029682539682536,0.092,0.092,0.092,137.0,0.092,0.092,6.590815231999999e-06,0.45999999999999996,2321281167,0.0,0.0,0.0,169.0,0.062,0.074,0.0,0.136,2321281167,0.017,0.017333333333333333,0.018,379.0,0.022,0.021,2.4504479999999997e-09,0.09533333333333334,2321281167,0.0,0.0,0.0,267.0,0.763,0.72,0.0,1.483,2321281167,0.009333333333333334,0.008,0.008,258.0,0.008,0.008,3.822933333333334e-11,0.04133333333333333,2321281167,0.009523809523809525,0.0,0.0,166.0,0.16666666666666666,0.1111111111111111,0.0,0.2873015873015873,2321281167
coatnet_0_rw_224.sw_in1k,"coatnet_0,sup,in1k",TRADES_v2,supervised,hybrid,medium,FFT (5 epochs),1060.0,0,0,136.0,149.0,113.0,1.9200000000000003e-10,2.481,0.0,0.0,0.0,90.0,0.31,0.19,0.0,0.5,1281167,0.012,0.016,0.01,306.0,0.01,0.01,1.9200000000000003e-10,0.058,1281167,0.002,0.0,0.0,97.0,0.008,0.011,0.0,0.020999999999999998,1281167,0.004,0.0,0.0,363.0,0.904,0.774,0.0,1.682,1281167,0.0,0.0,0.0,131.0,0.042,0.028,0.0,0.07,1281167,0.0,0.0,0.0,73.0,0.08571428571428572,0.06428571428571428,0.0,0.15,1281167
vit_base_patch16_clip_224.laion2b_ft_in1k,"vit_b,clip,laion2b",TRADES_v2,hybrid,fully attention,large,FFT (5 epochs),1464.0,0,0,108.0,119.0,114.0,7.852978078773003e-06,2.4023650793650795,0.092,0.092,0.093,163.0,0.093,0.095,6.95448792e-06,0.46499999999999997,2321281167,0.0,0.0,0.0,210.0,0.173,0.156,0.0,0.32899999999999996,2321281167,0.005,0.005,0.005,227.0,0.006,0.006,4.500000000000001e-12,0.027000000000000003,2321281167,0.027,0.028,0.027,274.0,0.027,0.027,1.4880348e-08,0.136,2321281167,0.0,0.0,0.0,267.0,0.63,0.486,0.0,1.116,2321281167,0.05238095238095238,0.06031746031746032,0.03333333333333333,323.0,0.09523809523809523,0.0880952380952381,8.836053107730033e-07,0.32936507936507936,2321281167
vit_small_patch16_224.augreg_in1k,"vit_s,sup,in1k",TRADES_v2,supervised,fully attention,medium,FFT (5 epochs),1213.0,0,0,129.0,130.0,115.0,2.684029523555556e-06,2.3343650793650794,0.049,0.026,0.006,206.0,0.671,0.523,2.6825318520000005e-06,1.2750000000000001,1281167,0.01,0.01,0.01,264.0,0.01,0.01,1.0000000000000002e-10,0.05,1281167,0.0013333333333333333,0.001,0.0,315.0,0.436,0.31466666666666665,0.0,0.753,1281167,0.013,0.018666666666666668,0.014,195.0,0.022,0.018666666666666668,1.3951715555555556e-09,0.08633333333333333,1281167,0.005,0.004,0.005,159.0,0.005,0.005,2.5000000000000003e-12,0.024,1281167,0.0,0.0,0.0,74.0,0.0761904761904762,0.06984126984126984,0.0,0.14603174603174604,1281167
convnext_base.fb_in22k,"convnext_b,sup,in22k",CLASSIC_AT,supervised,fully convolutional,large,FFT (5 epochs),1185.0,0,0,131.0,136.0,116.0,2.7472649282281956e-07,2.328603174603175,0.014,0.0,0.0,218.0,0.832,0.789,0.0,1.635,14197122,0.0,0.0,0.0,28.0,0.01,0.01,0.0,0.02,14197122,0.0,0.0,0.0,154.0,0.116,0.143,0.0,0.259,14197122,0.028,0.022,0.028,290.0,0.028,0.028,1.3522432e-08,0.134,14197122,0.009333333333333334,0.006,0.008,248.0,0.008,0.008,2.8672000000000004e-11,0.03933333333333333,14197122,0.050793650793650794,0.047619047619047616,0.047619047619047616,247.0,0.047619047619047616,0.047619047619047616,2.6117538882281957e-07,0.24126984126984125,14197122
vit_base_patch16_224.augreg_in21k_ft_in1k,"vit_b,sup,ink22k-in1k",CLASSIC_AT,supervised (multistep),fully attention,large,FFT (5 epochs),923.0,0,0,143.0,154.0,117.0,1.5360000000000001e-12,2.326380952380952,0.0,0.009,0.002,178.0,0.709,0.575,0.0,1.295,15478289,0.0,0.0,0.0,66.0,0.01,0.018,0.0,0.027999999999999997,15478289,0.0,0.001,0.011,237.0,0.018,0.02,0.0,0.05,15478289,0.0,0.0,0.0,109.0,0.043,0.035,0.0,0.078,15478289,0.003,0.004,0.004,152.0,0.004,0.008,1.5360000000000001e-12,0.023,15478289,0.0,0.0,0.0,181.0,0.48333333333333334,0.36904761904761907,0.0,0.8523809523809525,15478289
eva02_base_patch14_224.mim_in22k,"eva02_b,mim,ink22k",CLASSIC_AT,self-supervised,fully attention,large,FFT (5 epochs),1393.0,0,0,114.0,112.0,118.0,3.226713766847588e-05,1.9996666666666667,0.097,0.128,0.133,213.0,0.143,0.135,3.187888704000001e-05,0.636,14197122,0.003,0.008,0.005,203.0,0.01,0.01,1.2000000000000002e-11,0.036,14197122,0.004,0.004,0.004,195.0,0.004,0.0013333333333333333,3.4133333333333336e-13,0.017333333333333333,14197122,0.001,0.0,0.0,234.0,0.5106666666666667,0.48933333333333334,0.0,1.0010000000000001,14197122,0.008,0.008,0.009333333333333334,282.0,0.009333333333333334,0.008,4.46008888888889e-11,0.042666666666666665,14197122,0.04126984126984127,0.044444444444444446,0.06666666666666667,266.0,0.06666666666666667,0.047619047619047616,3.8819368625365097e-07,0.26666666666666666,14197122
convnext_base.clip_laion2b_augreg_ft_in12k_in1k,"convnext_b,hybrid,laion2b-in12k-in1k",TRADES_v2,hybrid,fully convolutional,large,FFT (5 epochs),1783.0,0,0,91.0,116.0,119.0,9.581843398396456e-06,1.9308095238095238,0.092,0.08533333333333333,0.114,162.0,0.114,0.092,9.386508288e-06,0.4973333333333333,2330281167,0.008,0.013333333333333334,0.012,385.0,0.03333333333333333,0.031,1.3226666666666669e-09,0.09766666666666668,2330281167,0.025333333333333333,0.024,0.02266666666666667,424.0,0.04133333333333333,0.03333333333333333,1.8987614814814812e-08,0.14666666666666667,2330281167,0.0,0.0,0.0,186.0,0.463,0.362,0.0,0.825,2330281167,0.013333333333333334,0.017,0.006,399.0,0.058,0.046,3.6284800000000007e-09,0.14033333333333334,2330281167,0.03333333333333333,0.047619047619047616,0.047619047619047616,227.0,0.047619047619047616,0.047619047619047616,1.7139634891497537e-07,0.2238095238095238,2330281167
regnetx_004.pycls_in1k,"regnetx_004,sup,in1k",CLASSIC_AT,supervised,fully convolutional,small,FFT (5 epochs),1028.0,0,0,139.0,143.0,120.0,5.092815000000001e-08,1.7192539682539683,0.0,0.0,0.0,63.0,0.228,0.104,0.0,0.332,1281167,0.0,0.0,0.0,138.0,0.042,0.044,0.0,0.086,1281167,0.025,0.014,0.007,417.0,0.169,0.123,5.092815000000001e-08,0.338,1281167,0.0,0.0,0.0,102.0,0.035,0.033,0.0,0.068,1281167,0.0,0.0,0.0,136.0,0.049,0.028,0.0,0.077,1281167,0.0,0.0,0.0,172.0,0.5166666666666667,0.30158730158730157,0.0,0.8182539682539682,1281167
vit_small_patch16_224.augreg_in1k,"vit_s,sup,in1k",CLASSIC_AT,supervised,fully attention,medium,FFT (5 epochs),1502.0,0,0,103.0,103.0,121.0,0.0001287127823529804,1.659968253968254,0.144,0.151,0.162,253.0,0.194,0.148,0.00010113882393600001,0.799,1281167,0.01,0.012,0.016,367.0,0.016,0.014,4.3008000000000003e-10,0.068,1281167,0.0,0.0,0.0,57.0,0.006,0.016,0.0,0.022,1281167,0.013,0.014,0.008,178.0,0.012,0.016,2.79552e-10,0.063,1281167,0.008,0.008,0.006666666666666667,223.0,0.006666666666666667,0.008,2.2755555555555564e-11,0.037333333333333336,1281167,0.09841269841269841,0.10238095238095238,0.06984126984126984,424.0,0.22857142857142856,0.17142857142857143,2.7573226029424837e-05,0.6706349206349207,1281167
regnetx_004.pycls_in1k,"regnetx_004,sup,in1k",TRADES_v2,supervised,fully convolutional,small,FFT (5 epochs),640.0,0,0,153.0,156.0,122.0,0.0,1.6425238095238097,0.0,0.0,0.0,120.0,0.656,0.439,0.0,1.095,1281167,0.0,0.0,0.0,26.0,0.01,0.009333333333333334,0.0,0.019333333333333334,1281167,0.0,0.0,0.0,132.0,0.048,0.036,0.0,0.08399999999999999,1281167,0.0,0.0,0.0,127.0,0.084,0.069,0.0,0.15300000000000002,1281167,0.0,0.0,0.0,181.0,0.143,0.072,0.0,0.21499999999999997,1281167,0.0,0.002380952380952381,0.0,54.0,0.03571428571428571,0.0380952380952381,0.0,0.0761904761904762,1281167
resnet50.a1_in1k,"resnet50,sup,in1k",CLASSIC_AT,supervised,fully convolutional,medium,FFT (5 epochs),629.0,0,0,154.0,155.0,123.0,2.8800000000000004e-13,1.5680952380952382,0.083,0.0,0.0,150.0,0.586,0.462,0.0,1.131,1281167,0.0,0.0,0.0,85.0,0.015,0.010666666666666666,0.0,0.025666666666666664,1281167,0.0,0.0,0.0,148.0,0.121,0.096,0.0,0.217,1281167,0.0,0.0,0.0,58.0,0.03,0.027,0.0,0.056999999999999995,1281167,0.002,0.003,0.004,128.0,0.004,0.003,2.8800000000000004e-13,0.016,1281167,0.0,0.0,0.0,60.0,0.05476190476190476,0.06666666666666667,0.0,0.12142857142857143,1281167
convnext_tiny.fb_in22k,"convnext_t,sup,in22k",CLASSIC_AT,supervised,fully convolutional,medium,FFT (5 epochs),1760.0,0,0,92.0,117.0,124.0,9.402521045548845e-06,1.5594920634920635,0.09,0.088,0.092,133.0,0.092,0.092,6.167208959999999e-06,0.45399999999999996,14197122,0.01,0.01,0.01,288.0,0.01,0.010666666666666666,1.0666666666666669e-10,0.050666666666666665,14197122,0.06,0.032,0.013333333333333334,465.0,0.164,0.133,5.583872000000002e-07,0.4023333333333333,14197122,0.029333333333333333,0.024,0.028,294.0,0.028,0.027,1.4902272e-08,0.13633333333333333,14197122,0.008,0.004,0.008,227.0,0.008,0.008,1.6384000000000005e-11,0.036000000000000004,14197122,0.12380952380952381,0.08333333333333333,0.01904761904761905,353.0,0.17777777777777778,0.0761904761904762,2.661899562882179e-06,0.4801587301587302,14197122
vit_base_patch16_224.mae,"vit_b,mae,in1k",CLASSIC_AT,self-supervised,fully attention,large,FFT (5 epochs),1034.0,0,0,138.0,150.0,125.0,5.856399999999999e-11,1.5273809523809525,0.0,0.044,0.29,209.0,0.391,0.335,0.0,1.06,1281167,0.0,0.0,0.005,157.0,0.016,0.02,0.0,0.041,1281167,0.011,0.004,0.011,281.0,0.011,0.011,5.856399999999999e-11,0.048,1281167,0.0,0.0,0.0,89.0,0.032,0.03,0.0,0.062,1281167,0.0,0.0,0.001,62.0,0.005,0.008,0.0,0.014,1281167,0.0,0.02857142857142857,0.04047619047619048,236.0,0.12142857142857143,0.11190476190476191,0.0,0.3023809523809524,1281167
vit_small_patch16_224.augreg_in21k,"vit_s,sup,in22k",CLASSIC_AT,supervised,fully attention,medium,FFT (5 epochs),1585.0,0,0,100.0,100.0,126.0,0.0002389565248590954,1.4873809523809525,0.173,0.18533333333333332,0.198,272.0,0.22,0.171,0.00023882710895999998,0.9473333333333334,14197122,0.0013333333333333333,0.001,0.0013333333333333333,184.0,0.010666666666666666,0.01,1.8962962962962963e-13,0.024333333333333335,14197122,0.018,0.018,0.018,373.0,0.018,0.019,1.9945439999999992e-09,0.091,14197122,0.028,0.027,0.028,285.0,0.028,0.025333333333333333,1.5015168e-08,0.13633333333333333,14197122,0.006666666666666667,0.008,0.006666666666666667,212.0,0.006666666666666667,0.008,1.8962962962962968e-11,0.036000000000000004,14197122,0.01904761904761905,0.02142857142857143,0.03571428571428571,259.0,0.09523809523809523,0.08095238095238096,1.1238703450281958e-07,0.2523809523809524,14197122
