dataset,backbone,ft_type,loss_function,seed,epochs,lr1,lr2,weight_decay1,weight_decay2,scheduler,use_rs,epsilon,step_size,perturb_steps,distance,beta,project_name,exp_id,statedicts_path,trained_statedicts_path,datasets_path,configs_path,results_path,hpo_path,arch_type
stanford_cars,robust_convnext_tiny,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0001793480721178975,0.005878824056644075,0.0032029975700290426,0.00378814552109712,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_convnext_tiny_stanford_cars_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
caltech101,robust_convnext_tiny,full_fine_tuning,CLASSIC_AT,1.0,50.0,4.044822649197344e-05,0.003601698830774201,0.00018308318127610826,7.493131437373717e-05,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_convnext_tiny_caltech101_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
fgvc-aircraft-2013b,robust_convnext_tiny,full_fine_tuning,CLASSIC_AT,1.0,50.0,4.998970805497902e-05,0.0019180653780121934,0.009705405847299987,0.0018507187937083912,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_convnext_tiny_fgvc-aircraft-2013b_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
oxford-iiit-pet,robust_convnext_tiny,full_fine_tuning,CLASSIC_AT,1.0,50.0,4.044822649197344e-05,0.003601698830774201,0.00018308318127610826,7.493131437373717e-05,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_convnext_tiny_oxford-iiit-pet_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
uc-merced-land-use-dataset,robust_deit_small_patch16_224,full_fine_tuning,TRADES_v2,1.0,50.0,0.00021306748753283612,0.0034194817832802365,0.0004939209853980815,0.0003256904134297838,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_uc-merced-land-use-dataset_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
stanford_cars,robust_deit_small_patch16_224,full_fine_tuning,TRADES_v2,1.0,50.0,0.0001793480721178975,0.005878824056644075,0.0032029975700290426,0.00378814552109712,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_stanford_cars_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
caltech101,robust_deit_small_patch16_224,full_fine_tuning,TRADES_v2,1.0,50.0,4.044822649197344e-05,0.003601698830774201,0.00018308318127610826,7.493131437373717e-05,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_caltech101_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
fgvc-aircraft-2013b,robust_deit_small_patch16_224,full_fine_tuning,TRADES_v2,1.0,50.0,0.0001793480721178975,0.005878824056644075,0.0032029975700290426,0.00378814552109712,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_fgvc-aircraft-2013b_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
oxford-iiit-pet,robust_deit_small_patch16_224,full_fine_tuning,TRADES_v2,1.0,50.0,4.044822649197344e-05,0.003601698830774201,0.00018308318127610826,7.493131437373717e-05,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_oxford-iiit-pet_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
uc-merced-land-use-dataset,robust_deit_small_patch16_224,full_fine_tuning,CLASSIC_AT,1.0,50.0,9.3507277180641e-05,0.003674599208195388,1.7413938646261666e-05,1.1774641906345048e-05,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_uc-merced-land-use-dataset_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
stanford_cars,robust_deit_small_patch16_224,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0001793480721178975,0.005878824056644075,0.0032029975700290426,0.00378814552109712,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_stanford_cars_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
caltech101,robust_deit_small_patch16_224,full_fine_tuning,CLASSIC_AT,1.0,50.0,4.044822649197344e-05,0.003601698830774201,0.00018308318127610826,7.493131437373717e-05,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_caltech101_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
fgvc-aircraft-2013b,robust_deit_small_patch16_224,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0001793480721178975,0.005878824056644075,0.0032029975700290426,0.00378814552109712,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_fgvc-aircraft-2013b_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
oxford-iiit-pet,robust_deit_small_patch16_224,full_fine_tuning,CLASSIC_AT,1.0,50.0,4.998970805497902e-05,0.0019180653780121934,0.009705405847299987,0.0018507187937083912,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,robust_deit_small_patch16_224_oxford-iiit-pet_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,deit_small
uc-merced-land-use-dataset,vit_base_patch16_224.dino,full_fine_tuning,TRADES_v2,1.0,50.0,0.00010934365156434519,0.00010672771102950353,0.00033823089104186444,2.4054140666875734e-05,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_uc-merced-land-use-dataset_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
stanford_cars,vit_base_patch16_224.dino,full_fine_tuning,TRADES_v2,1.0,50.0,4.890598759712438e-05,3.5362503098265404e-05,0.005375041876450287,0.0006127349401923009,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_stanford_cars_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
caltech101,vit_base_patch16_224.dino,full_fine_tuning,TRADES_v2,1.0,50.0,0.00012365164457104434,1.7257298262927544e-05,0.00048096354537337677,0.0002356470857433856,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_caltech101_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
fgvc-aircraft-2013b,vit_base_patch16_224.dino,full_fine_tuning,TRADES_v2,1.0,50.0,4.890598759712438e-05,3.5362503098265404e-05,0.005375041876450287,0.0006127349401923009,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_fgvc-aircraft-2013b_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
oxford-iiit-pet,vit_base_patch16_224.dino,full_fine_tuning,TRADES_v2,1.0,50.0,0.00010745127075411959,0.0018064875597039452,3.3862462111748364e-06,3.078581942280645e-05,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_oxford-iiit-pet_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
uc-merced-land-use-dataset,vit_base_patch16_224.dino,full_fine_tuning,CLASSIC_AT,1.0,50.0,9.062809051734553e-05,3.0413663547866896e-05,7.605643260880741e-06,1.615797475129814e-05,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_uc-merced-land-use-dataset_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
stanford_cars,vit_base_patch16_224.dino,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.000385765077377004,0.0003561582138458752,0.00047751184301655973,0.0055227614309091245,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_stanford_cars_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
caltech101,vit_base_patch16_224.dino,full_fine_tuning,CLASSIC_AT,1.0,50.0,5.067398077231702e-05,0.00021293855247312118,3.3418532833725172e-06,0.001729668070694354,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_caltech101_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
fgvc-aircraft-2013b,vit_base_patch16_224.dino,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.00012365164457104434,1.7257298262927544e-05,0.00048096354537337677,0.0002356470857433856,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_fgvc-aircraft-2013b_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
oxford-iiit-pet,vit_base_patch16_224.dino,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.00011702754074940317,2.117853229368987e-05,5.1817363812507974e-05,2.7294494536984695e-06,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.dino_oxford-iiit-pet_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
uc-merced-land-use-dataset,vit_small_patch16_224.augreg_in1k,full_fine_tuning,TRADES_v2,1.0,50.0,0.000465680463791956,0.007608481233714785,1.0010539860510488e-06,1.6193110912440726e-05,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_uc-merced-land-use-dataset_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
stanford_cars,vit_small_patch16_224.augreg_in1k,full_fine_tuning,TRADES_v2,1.0,50.0,0.0002460727025284894,0.010075077894785211,0.000801663187901747,0.003413692239351968,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_stanford_cars_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
caltech101,vit_small_patch16_224.augreg_in1k,full_fine_tuning,TRADES_v2,1.0,50.0,0.00019675092732811177,0.0026900947323446386,0.0004011668392282042,0.002422246834069651,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_caltech101_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
fgvc-aircraft-2013b,vit_small_patch16_224.augreg_in1k,full_fine_tuning,TRADES_v2,1.0,50.0,0.00025824049301461684,0.0009295809304774738,0.000832462817112646,7.490544199154731e-05,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_fgvc-aircraft-2013b_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
oxford-iiit-pet,vit_small_patch16_224.augreg_in1k,full_fine_tuning,TRADES_v2,1.0,50.0,0.00020946320582210966,0.00615850789416645,1.1874094354758178e-05,0.0017104565829187907,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_oxford-iiit-pet_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
uc-merced-land-use-dataset,vit_small_patch16_224.augreg_in1k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0002726745261864834,0.002991440953577285,0.00010166523579340406,6.449187315274179e-05,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_uc-merced-land-use-dataset_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
stanford_cars,vit_small_patch16_224.augreg_in1k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.005506529897945982,6.573686655138324e-05,0.0032543911150884836,1.2869165107815028e-06,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_stanford_cars_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
caltech101,vit_small_patch16_224.augreg_in1k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.00015906252895766073,0.003157275985300187,0.0003883962400562118,1.9377623573934265e-06,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_caltech101_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
fgvc-aircraft-2013b,vit_small_patch16_224.augreg_in1k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0006742473247420364,0.0005281949792845911,0.005708357416333576,0.001298843859025954,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_fgvc-aircraft-2013b_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
oxford-iiit-pet,vit_small_patch16_224.augreg_in1k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.000385765077377004,0.0003561582138458752,0.00047751184301655973,0.0055227614309091245,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in1k_oxford-iiit-pet_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
uc-merced-land-use-dataset,convnext_tiny.fb_in22k,full_fine_tuning,TRADES_v2,1.0,50.0,0.0007019704715036494,0.0017530528957889072,0.0013226778877316182,8.887418605061105e-05,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_uc-merced-land-use-dataset_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
stanford_cars,convnext_tiny.fb_in22k,full_fine_tuning,TRADES_v2,1.0,50.0,0.000465680463791956,0.007608481233714785,1.0010539860510488e-06,1.6193110912440726e-05,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_stanford_cars_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
caltech101,convnext_tiny.fb_in22k,full_fine_tuning,TRADES_v2,1.0,50.0,0.0006176591919559785,0.002022062341326675,6.3953845708687885e-06,0.0007622047419351692,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_caltech101_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
fgvc-aircraft-2013b,convnext_tiny.fb_in22k,full_fine_tuning,TRADES_v2,1.0,50.0,0.0006477598113791464,0.0032601392473334233,1.4467297317734704e-05,1.0899192218120402e-06,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_fgvc-aircraft-2013b_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
oxford-iiit-pet,convnext_tiny.fb_in22k,full_fine_tuning,TRADES_v2,1.0,50.0,0.0006176591919559785,0.002022062341326675,6.3953845708687885e-06,0.0007622047419351692,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_oxford-iiit-pet_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
uc-merced-land-use-dataset,convnext_tiny.fb_in22k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0006477598113791464,0.0032601392473334233,1.4467297317734704e-05,1.0899192218120402e-06,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_uc-merced-land-use-dataset_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
stanford_cars,convnext_tiny.fb_in22k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0010789222521646082,6.827681387086174e-05,1.57476944267626e-06,0.00011897275088709404,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_stanford_cars_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
caltech101,convnext_tiny.fb_in22k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.000260469187428549,0.011296195782949013,2.667637993848853e-05,0.0010260142974876122,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_caltech101_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
fgvc-aircraft-2013b,convnext_tiny.fb_in22k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0003950150001253135,0.00012643890789921163,1.6090330060210228e-06,3.5880500361171112e-06,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_fgvc-aircraft-2013b_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
oxford-iiit-pet,convnext_tiny.fb_in22k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.001754368726695008,1.187378436162935e-05,0.0015941555325149704,8.548641316667401e-06,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,convnext_tiny.fb_in22k_oxford-iiit-pet_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,convnext_tiny
fgvc-aircraft-2013b,vit_base_patch16_clip_224.laion2b_ft_in1k,full_fine_tuning,TRADES_v2,1.0,50.0,0.00010745127075411959,0.0018064875597039452,3.3862462111748364e-06,3.078581942280645e-05,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_clip_224.laion2b_ft_in1k_fgvc-aircraft-2013b_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
fgvc-aircraft-2013b,vit_base_patch16_clip_224.laion2b_ft_in1k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0020484664769405475,5.445538169665262e-05,0.0014181329089465852,0.00028062393372483446,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_clip_224.laion2b_ft_in1k_fgvc-aircraft-2013b_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
fgvc-aircraft-2013b,vit_base_patch16_224.augreg_in21k_ft_in1k,full_fine_tuning,TRADES_v2,1.0,50.0,0.005506529897945982,6.573686655138324e-05,0.0032543911150884836,1.2869165107815028e-06,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.augreg_in21k_ft_in1k_fgvc-aircraft-2013b_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
fgvc-aircraft-2013b,vit_base_patch16_224.augreg_in21k_ft_in1k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.0006742473247420364,0.0005281949792845911,0.005708357416333576,0.001298843859025954,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_base_patch16_224.augreg_in21k_ft_in1k_fgvc-aircraft-2013b_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_base
fgvc-aircraft-2013b,vit_small_patch16_224.augreg_in21k_ft_in1k,full_fine_tuning,TRADES_v2,1.0,50.0,0.0006742473247420364,0.0005281949792845911,0.005708357416333576,0.001298843859025954,False,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in21k_ft_in1k_fgvc-aircraft-2013b_TRADES_v2,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
fgvc-aircraft-2013b,vit_small_patch16_224.augreg_in21k_ft_in1k,full_fine_tuning,CLASSIC_AT,1.0,50.0,0.005506529897945982,6.573686655138324e-05,0.0032543911150884836,1.2869165107815028e-06,True,False,0.015686275,0.007843137,10.0,Linf,1.0,full_fine_tuning_50epochs_final3,vit_small_patch16_224.augreg_in21k_ft_in1k_fgvc-aircraft-2013b_CLASSIC_AT,~/scratch/state_dicts_share/,~/scratch/trained_state_dicts/,$SLURM_TMPDIR/data,./configs,./results,~/scratch/hpo_results/,vit_small
