,dataset,backbone,loss_function,PairwiseDistance_Mean,PairwiseDistance_Median,PairwiseDistance_25%,PairwiseDistance_75%,PairwiseDistance_Std,std_dev_25%,std_dev_Mean,std_dev_Median,std_dev_75%,std_dev_Std,mean_abs_change_25%,mean_abs_change_Mean,mean_abs_change_Median,mean_abs_change_75%,mean_abs_change_Std
169,flowers-102,vit_base_patch16_224.sam_in1k,TRADES_v2,4.137447364809048,4.556910448770726,1.0898116766237749,6.412762570828435,2.6510471621006926,2.0455863941284056,2.12205904252253,2.113432553937151,2.4582327242459234,0.7950537681082793,1.0975727455288755,1.1328291961441672,1.1488599590226716,1.1847472845339309,0.42928248503026956
170,oxford-iiit-pet,vit_base_patch16_224.sam_in1k,TRADES_v2,2.6662253406233622,3.017652721874863,1.4557981538733928,3.5291745428745256,1.623723592752515,1.1381323690146152,1.6196851788335669,1.667686760141411,1.855698725946455,0.733921435599718,0.7336519213690273,0.8859826376647404,0.8940186431442482,0.9518521073935688,0.397841718106649
171,stanford_cars,vit_base_patch16_224.sam_in1k,CLASSIC_AT,6.250092056683823,5.396699018725126,4.030362989081712,8.67792729177739,4.4685093231768445,2.374390675785826,3.111157739820571,2.752969546957468,2.9028088992290577,1.9450914506330894,1.3214286428983095,1.6558668977004223,1.327215676229508,1.3602382972592213,1.101747197327614
172,caltech101,vit_base_patch16_224.sam_in1k,CLASSIC_AT,3.605208444574068,3.3454891938366607,1.6985248272235576,4.228323899119251,3.2680963787045356,1.802094247910971,2.133742504435841,2.0378500082225535,2.318990858045302,1.2851879522141032,0.9401606926551231,1.1500376225876332,1.0736379770132212,1.1327461242675783,0.7035926619120281
173,fgvc-aircraft-2013b,vit_base_patch16_224.sam_in1k,CLASSIC_AT,6.738038252884999,6.504580903662507,4.595541699932782,8.936945536137394,4.649426325645114,2.080108932539543,2.8848971790979534,2.430766575373713,2.549747361514738,2.0702207090374127,1.1610574161305145,1.5499640061916695,1.1695295794098888,1.3436631000056272,1.1726860791541753
174,dtd,vit_base_patch16_224.sam_in1k,CLASSIC_AT,3.796162996870872,4.236940554355053,2.5790468905834443,5.478936495521692,2.1661501984281784,1.558654582575098,1.8691654781015692,1.940768946042392,2.111584399208717,0.8422144793779752,0.9216177108439993,0.9958497672154404,0.9670485476230053,1.0527477183240523,0.46026291660770874
175,flowers-102,vit_base_patch16_224.sam_in1k,CLASSIC_AT,4.953204294431913,4.783036774280024,2.4008773504518994,7.623944290946795,3.1614300070479135,2.074269893934852,2.3463032275351763,2.2600452080271336,2.517263882623077,1.1853602565774488,1.1327315984987745,1.2468912472076246,1.1620381673177083,1.2397571040134805,0.6608203667797333
176,stanford_cars,vit_base_patch16_224_miil.in21k,TRADES_v2,16.333196808309506,9.082551303254231,5.29870033863862,15.57918731189165,21.624944429975933,2.4206487276256907,5.3346264882500565,2.6665735301674225,3.174107157106075,8.358462920771355,1.3435248703253073,2.93476312111874,1.3933758845094775,1.7743798427894468,4.68702358861181
177,caltech101,vit_base_patch16_224_miil.in21k,TRADES_v2,11.360161516417113,4.463217717368609,2.9267781384520593,12.998880709134614,20.64275637023756,2.12720401612959,4.440119253418784,2.385166909878329,3.0021543248664213,7.309926487651709,1.0937812805175782,2.4467373525925384,1.1904930701622596,1.7058046194223258,4.09679619976605
178,fgvc-aircraft-2013b,vit_base_patch16_224_miil.in21k,TRADES_v2,12.053929536627189,8.01902802357489,4.714019127146028,14.631917667150347,13.218658351268365,2.0919111502595804,4.23958784559865,2.5539708028979526,2.7239860533272835,5.471626844428106,1.1711825110903737,2.3113223974235124,1.2348533163265305,1.4762242787740096,3.0777085760608798
179,flowers-102,vit_base_patch16_224_miil.in21k,TRADES_v2,6.081048563110937,5.277516888133823,3.221731684745552,7.7561023631408235,5.074614378230878,2.241799389578205,2.903483862112551,2.560071821249692,2.716354882169188,2.033881803219548,1.1983007992015167,1.5825297114220582,1.2561208089192708,1.5179242601581648,1.175284503328099
180,oxford-iiit-pet,vit_base_patch16_224_miil.in21k,TRADES_v2,7.909128700656853,5.3165961136684,3.6692298260895027,9.090944150064187,8.320842535558318,1.7798010932311725,3.1033876548130594,2.003445784511534,2.5916989856453454,3.4724144405944366,0.9178261134935461,1.6860003127393297,0.9781706436820652,1.448803777280061,1.9569852597651105
181,stanford_cars,vit_base_patch16_224_miil.in21k,CLASSIC_AT,14.395752678678368,7.827686347336066,5.367272574865538,12.086669721759732,17.91190272701686,2.4372159808720135,4.876416512783307,2.934864282465612,3.0461072608383395,7.014920424719857,1.3509832413470158,2.653867316210501,1.3769723860943903,1.6964914540775486,3.942794109631939
182,caltech101,vit_base_patch16_224_miil.in21k,CLASSIC_AT,11.899768275919463,7.350588110771531,4.570762818504195,11.55773761285215,13.012572011332297,1.9207904497531298,4.089251106111287,2.4273261881524415,2.854749696906235,5.382911212372606,1.1824425037090593,2.2809589532705457,1.302696286714994,1.6327713012695313,3.006827307233039
183,fgvc-aircraft-2013b,vit_base_patch16_224_miil.in21k,CLASSIC_AT,14.859324732440953,8.12972641313622,4.761883192215311,19.467797298490424,17.117368161565167,0.6714314954705677,4.662282915792548,2.46640278740161,3.4564784676248292,7.094391394292006,0.3841673815522304,2.5592474298344587,1.2212001988295318,1.9322302040933559,3.980332034592222
184,dtd,vit_base_patch16_224_miil.in21k,CLASSIC_AT,6.696721101755662,5.292455914265287,3.3656907692607634,7.297711898523999,6.428564364188165,1.9259682021891826,2.833933102285674,2.1422264764627283,2.562050511875354,2.694503873260561,0.9764100257386552,1.5401110244172245,1.0807377267391125,1.4322297765853558,1.5170486737090192
185,flowers-102,vit_base_patch16_224_miil.in21k,CLASSIC_AT,8.541530138532702,7.0882432529554675,4.7319554765590714,10.072129600877085,6.954910943530408,2.487389183690319,3.8048240986636896,2.8562001974413596,4.162287319963103,3.1543748686264506,1.209424067478554,2.0886118864230894,1.504914586684283,2.361344341203278,1.779459358312989
