backbone,ft_type,freeze_epochs,dataset,pruning_strategy,pruning_ratio,batch_strategy,aug,iterations,delta,batch_size,sample_size,loss_function,init_lr,sched,momentum,weight_decay,seed,log_dir,statedict_dir,data_dir,task,num_workers,epsilon,step_size,perturb_steps,beta,distance,unsup_fraction,exp,timestamp,clean_acc,robust_acc,id,nat_zero_mean,nat_dormant_mean,nat_overactive_mean,adv_zero_mean,adv_dormant_mean,adv_overactive_mean
vit_base_patch16_224.augreg_in21k,full_fine_tuning,10,Aircraft,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/12/16,0.0,0.0,794ffbcd3c3bd1e075a0b1dec1f2c219,0.4085437703432064,0.5307923505260074,0.0758695424150881,0.4085437703432064,0.5307923505260074,0.0758695424150881
robust_vit_base_patch16_224,full_fine_tuning,10,Aircraft,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/12/43,0.0,0.0,48c3d443d29d6a24b6ff92a6e7e73911,0.257321458339096,0.3766461673074743,0.0670047725832387,0.257321458339096,0.3766461673074743,0.0670047725832387
convnext_base,full_fine_tuning,10,Aircraft,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/14/08,0.20625,0.0,63619ace9c98176c386892b3397d281b,0.0092185306504445,0.1001754796443612,0.0484089845577912,0.0041179223210107,0.078310715956949,0.0453322414599906
convnext_base.fb_in22k,full_fine_tuning,10,Aircraft,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/17/04,0.0,0.0,a0579de9a44e31ef96182a2b0fa8572b,0.0055685540477304,0.0840313523631258,0.0454258306036499,0.0055685540477304,0.0840313523631258,0.0454258306036499
robust_convnext_base,full_fine_tuning,10,Aircraft,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/21/47,0.0125,0.00625,44476478b0bd4d638ddc60765a7d9bc1,0.0016729059429106,0.1024801123069723,0.0489705194197473,0.0016495086569957,0.1020940570893776,0.0489003275620028
convnext_tiny,full_fine_tuning,10,Aircraft,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/23/18,0.04375,0.00625,e1a0cf4e1bb07276a94f2245ec5cc661,0.0042680205311314,0.076852265119393,0.0423454586029904,0.0042401249721044,0.0766012050881499,0.0423175630439634
convnext_tiny.fb_in22k,full_fine_tuning,10,Aircraft,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/24/37,0.01875,0.0,7a1b791f93dc73f7ced0e92a0e8a1b62,0.0106561035483151,0.1028788216915867,0.0463903146619058,0.010349252399018,0.1029067172506137,0.0464182102209328
robust_convnext_tiny,full_fine_tuning,10,Aircraft,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/29/01,0.025,0.00625,b033f2722064b3a9c7b12e06ec985f16,0.0063880830171836,0.0904931934835974,0.0412017406828832,0.0063043963401026,0.0903537156884624,0.0411738451238562
wideresnet_28_10,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/41/25,0.075,0.0,a0ee8afa91c369c6882caf6ad7313c2b,0.0017563823471205,0.0644171779141104,0.0230803483079358,0.0016326934494359,0.0600385909360775,0.0222392638036809
deit_small_patch16_224.fb_in1k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/42/28,0.084375,0.0,dddc541c17a8e9017ed0dabf3ac9902b,0.1182201117255529,0.2131179242869791,0.0574333586524393,0.1126040618928524,0.2061938566367431,0.0567752801645162
robust_wideresnet_28_10,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/43/32,0.125,0.025,b2382110ed7838b2a1b9b3161745a855,0.0021027112606372,0.0532851771225014,0.0236987927963586,0.0021027112606372,0.0549426083514743,0.0244656639620027
convnext_base,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/44/07,0.08125,0.0,aee130622c3cb5a2b02cdd5b2f59fae9,0.0059210526315789,0.0727678571428571,0.0376057330827067,0.0049929511278195,0.0706179511278195,0.0375117481203007
robust_deit_small_patch16_224,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/44/43,0.09375,0.0265625,ae2112039e471d12ba0d0aa242bbf1cb,0.1947384196912309,0.3115190019360181,0.0649668534307715,0.193699085892966,0.3099254404141399,0.0646420826551721
convnext_base.fb_in22k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/45/18,0.09375,0.0,d6bc73d34b9e16594cfab9846897ccb1,0.0054863721804511,0.07234492481203,0.0367128759398496,0.0045700187969924,0.0687734962406015,0.0366423872180451
vit_base_patch16_224.augreg_in21k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/49/12,0.09375,0.09375,2f621feb3329416cebae93f91f0b7c46,0.4248637730492843,0.5209252227529881,0.0772931205221597,0.4248637730492843,0.5209252227529881,0.0772931205221597
vit_base_patch16_224.augreg_in1k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/50/18,0.2,0.153125,b1ba869e4a5fd249607ab437a9e635a2,0.2718225196083459,0.3905363622933738,0.0690218335197181,0.2700734256563317,0.389020733814723,0.0689317060555252
robust_convnext_base,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/51/40,0.2125,0.0125,d8807106e807dcef8fcebed8249f97bf,0.0012335526315789,0.089203477443609,0.0484140037593985,0.0010690789473684,0.0646381578947368,0.0426456766917293
robust_vit_base_patch16_224,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/51/44,0.271875,0.178125,528482dfd224ec0e46b55320e0e5b9a8,0.2632228051277463,0.3921647610213144,0.0686219894734304,0.2619183818168399,0.3880695685496855,0.0678213987292869
convnext_tiny,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/07/58/51,0.075,0.075,a5ac6574ff702413767711427d17a77d,0.2953956266907123,0.4359220018034265,0.0923974301172227,0.2953956266907123,0.4359220018034265,0.0923974301172227
wideresnet_28_10,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/05/15,0.15,0.0,650c8d2b461a22d9636380d9dd10f358,0.0015584801108252,0.0638482089847615,0.0230556105283989,0.0013853156540668,0.0516772214526024,0.0192954680387888
robust_wideresnet_28_10,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/06/19,0.05,0.0,c201289896709ade93d9d5bd4cfea5e6,0.0021274490401741,0.0529635859885216,0.0237235305758955,0.0021274490401741,0.0531862260043538,0.0239709083712645
convnext_tiny.fb_in22k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/06/52,0.125,0.125,868d29373f3e2607bd0ab4fe7b859602,0.0916366095581605,0.2953956266907123,0.073151487826871,0.0916366095581605,0.2953956266907123,0.073151487826871
robust_convnext_tiny,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/07/31,0.125,0.125,d3668d4f5a514ae7f88952892b514499,0.2744307935076646,0.4270175834084761,0.0860854373309287,0.2744307935076646,0.4270175834084761,0.0860854373309287
deit_small_patch16_224.fb_in1k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/12/31,0.1140625,0.0,08120cc9c004e200854faf153ec70c2a,0.1182201117255529,0.2131179242869791,0.0574333586524393,0.1113673688047236,0.2043350993062989,0.0565299120799551
robust_deit_small_patch16_224,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/16/48,0.125,0.0390625,611cd1c38726f94faf0671f39e668a24,0.1947384196912309,0.3115188795426601,0.0649667616357529,0.1935872795603826,0.3097274079608067,0.0645383848825599
convnext_base,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/19/29,0.05,0.0,d30add0bfaa8c733b99a17ddfdae728c,0.0059210526315789,0.0727678571428571,0.0376057330827067,0.0050751879699248,0.0709116541353383,0.0372650375939849
vit_base_patch16_224.augreg_in21k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/19/53,0.20625,0.1625,ead024293eaffbbd1b75f2d50f17f255,0.4304332250192249,0.528640063311675,0.068220906193634,0.4301007738569585,0.5284361711515496,0.0682215946566943
vit_base_patch16_224.augreg_in1k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/22/26,0.26875,0.178125,287461c13745f9758d9f74813eac344f,0.292471163801212,0.3956311572311325,0.0601769955912661,0.2907737657754425,0.3935833621059895,0.0597146543982753
convnext_base.fb_in22k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/26/27,0.06875,0.0,5d654dcbe3efee1d37261cb2d3f11828,0.0054863721804511,0.0723214285714285,0.0367128759398496,0.0044642857142857,0.0692786654135338,0.0363721804511278
robust_convnext_base,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/29/26,0.075,0.01875,c3cfe36124ba4e948d41fb5b480a5a4d,0.0012218045112781,0.0891799812030075,0.0484257518796992,0.0011513157894736,0.084609962406015,0.0474036654135338
convnext_tiny,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/31/26,0.125,0.125,7342db5812cc0597a90e87438950a9b7,0.2818135707844905,0.4323715058611361,0.0905094679891794,0.2818135707844905,0.4323715058611361,0.0905094679891794
convnext_tiny.fb_in22k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/33/53,0.609375,0.3625,a46f83ad7708d9aba48e3feb2db58ea3,0.0053821009918845,0.0742786293958521,0.0420423805229936,0.0052412082957619,0.0731796663660955,0.0426341298467087
robust_vit_base_patch16_224,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/37/15,0.8875,0.709375,1d023292783a7216bf3784056f096971,0.1857499192509326,0.2650521738726004,0.0615295654188615,0.1847624337346654,0.2635294618740172,0.0613121946819319
robust_convnext_tiny,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0005,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/38/18,0.24375,0.209375,d344ebfc29043558e24b1970134021d9,0.0881988277727682,0.2910279531109107,0.0733487376014427,0.088508791704238,0.291845130748422,0.0733487376014427
wideresnet_28_10,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/39/10,0.05,0.0,729f58470d75ea19c26a7c5dc8ef093b,0.0016574312289728,0.0644171779141104,0.0232040372056204,0.0015584801108252,0.0625123688897684,0.0227834949534929
deit_small_patch16_224.fb_in1k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/41/30,0.1109375,0.0,325113ff07bb2d725033c1975edaa767,0.1182201117255529,0.2131179242869791,0.0574333586524393,0.1110757054324781,0.203858377176674,0.056493041080841
robust_wideresnet_28_10,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/43/42,0.075,0.05,40d7beafaeb585943b05714c50ca36a5,0.0023995646150801,0.0543736394221254,0.0239956461508015,0.0023995646150801,0.0547199683356421,0.0242677617257075
robust_deit_small_patch16_224,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/47/27,0.1015625,0.0234375,60350340cb833a673792476760390005,0.1947384196912309,0.3115190019360181,0.064966884029111,0.1937777848221955,0.3100965157303615,0.0646166554350361
convnext_base,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/54/36,0.06875,0.0,89735e8c0c50c2c30a9b38a0767d4127,0.0059210526315789,0.0727796052631579,0.0376057330827067,0.0054041353383458,0.0707471804511278,0.0374412593984962
vit_base_patch16_224.augreg_in21k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/55/26,0.1875,0.10625,89c878a099f48e72d4bc16dbbd20cc7f,0.3963345522903299,0.5093686512231449,0.0709103794894064,0.3947470176698175,0.5086090928773999,0.0708515694448711
convnext_base.fb_in22k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/08/58/23,0.0625,0.0,afe01edd8ec09f6e09a3388027067c87,0.0054863721804511,0.0723331766917293,0.0367128759398496,0.0046757518796992,0.0693021616541353,0.03640742481203
robust_convnext_base,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/09/02/01,0.05625,0.01875,b31a9e09a0747681f03902318fe13d94,0.0012218045112781,0.0891447368421052,0.0484140037593985,0.0011160714285714,0.0852913533834586,0.0475681390977443
vit_base_patch16_224.augreg_in1k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/09/02/09,0.8125,0.38125,caf006b477e73e4f4b30f32732f86d2c,0.1667438561250508,0.2471909024226923,0.06020733386346,0.1732176884702816,0.2583571153973019,0.0612599020877015
convnext_tiny,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/09/04/29,0.265625,0.1375,48bd9cbe650f04cfa882ec81d1f12fa4,0.048269837691614,0.2173128944995491,0.0682484220018034,0.0493124436429215,0.2190599639314698,0.0680793507664562
convnext_tiny.fb_in22k,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/09/09/02,0.9,0.121875,b218efe1e157ffa84b70ef55148ed90f,0.0072137060414788,0.0861136158701532,0.0423523444544634,0.0077772768259693,0.1215058611361587,0.0532292605951307
robust_vit_base_patch16_224,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/09/10/52,0.6375,0.459375,b46aa966b0c4d91b5f606cee29aed7d5,0.1983880203510904,0.2910679536907311,0.0639876845279891,0.1956270386921135,0.2857343079685591,0.0635408414034463
robust_convnext_tiny,full_fine_tuning,10,CIFAR10,random,0.0,random,aug,50,1,2,64,TRADES_v2,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,l_inf,0.3,RQ1,24/11/20/09/17/36,0.7375,0.5625,aad972bfee845e0bcee7132d3de70b20,0.0218665464382326,0.1188288999098286,0.0452265554553651,0.0222046889089269,0.1198433273219116,0.0449165915238954
wideresnet_28_10,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,APGD,0.001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/20/16/34/48,0.0375487646293888,0.0316970091027308,7f295f9170105d051ecd0be77e5123a9,0.0199303785055893,0.3169003726220827,0.1262257305353991,0.0199303785055893,0.3169003726220827,0.1262257305353991
deit_small_patch16_224.fb_in1k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/12/05,0.0,0.0,f53dc05566ea16eb0d5987a788d866ae,0.1538895629226342,0.227555838875449,0.0541855109205704,0.1538895629226342,0.227555838875449,0.0541855109205704
random_deit_small_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/12/50,0.0001625487646293,0.0,0f0523cb083d762ec4e069e1631d06cc,0.0004814983243931,0.0179063040607154,0.0207912249209679,0.0004814983243931,0.0179063040607154,0.0207912249209679
robust_deit_small_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/12/14,0.0,0.0,c28386d484d93e08e877836359126ce4,0.2091309557958961,0.3078066610144103,0.0618583387750986,0.2091309557958961,0.3078066610144103,0.0618583387750986
vit_base_patch16_224.augreg_in1k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/05/53/59,0.3038036410923277,0.2092002600780234,133b0190f2f279bcdd725b24bc45ab03,0.2283420806700096,0.291664912467072,0.0646739581400654,0.2278670087437466,0.2910324827178703,0.0646035402848265
vit_base_patch16_224.augreg_in21k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/05/24/53,0.1999349804941482,0.1490572171651495,aa95aaed5d54fcc16dab339f69e441d1,0.3373144753036792,0.4156185433848784,0.0717157270867874,0.334911247792906,0.4124823324000452,0.0714138798046444
robust_vit_base_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/53/12,0.0191807542262678,0.0151170351105331,d93ebfbec1aa7d089f22ea6751a39506,0.261762749685835,0.3543797458238219,0.0671839270931803,0.261762749685835,0.3543797458238219,0.0671839270931803
random_vit_base_patch16_224,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/57/18,0.0450260078023407,0.0212938881664499,9ab89f97b657984a3a2e29fe29b596bd,0.0199676154357162,0.1040385489032499,0.0479834731144842,0.0199676154357162,0.1040385489032499,0.0479834731144842
convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/31/26,-1.0,-1.0,466438aaf435ac22a2fd9304b2800d8a,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
convnext_base.fb_in22k,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/34/13,-1.0,-1.0,8c8951d828a28296edd37decd829e8f4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
random_convnext_base,full_fine_tuning,10,Flowers,random,0.0,random,aug,50,1,2,64,CLASSIC_AT,0.0001,nosched,0.9,0.0001,1,./logs,./state_dicts,~/scratch/data,train,1,0.0156862745098039,0.0078431372549019,10,1.0,Linf,0.3,RQ1,24/11/27/03/54/45,0.0256827048114434,0.0134915474642392,a6878c2a1f375503940009dd225d4cb2,0.0005725190839694,0.014964077233947,0.0587000449034575,0.0005725190839694,0.014964077233947,0.0587000449034575
