,clean_acc,robust_acc,backbone,dataset,loss_function,zero_adv_train0,dormant_adv_train0,overactive_adv_train0,zero_adv_train5,dormant_adv_train5,overactive_adv_train5,zero_adv_val0,dormant_adv_val0,overactive_adv_val0,zero_adv_val5,dormant_adv_val5,overactive_adv_val5
27,0.51,0.36733333333333335,robust_convnext_tiny,dtd,CLASSIC_AT,0.029969693568301717,0.026714558311819507,0.04265349646424964,0.029520709394993825,0.023347177012010327,0.04040857559771018,0.027388034571781343,0.02867886407004153,0.044982601863284316,0.028117633853406668,0.028201818385901897,0.04388820294084633
28,0.51,0.36733333333333335,robust_convnext_tiny,dtd,CLASSIC_AT,0.029969693568301717,0.026714558311819507,0.04265349646424964,0.029520709394993825,0.023347177012010327,0.04040857559771018,0.027388034571781343,0.02867886407004153,0.044982601863284316,0.028117633853406668,0.028201818385901897,0.04388820294084633
29,0.51,0.36733333333333335,robust_convnext_tiny,dtd,CLASSIC_AT,0.029969693568301717,0.026714558311819507,0.04265349646424964,0.029520709394993825,0.023347177012010327,0.04040857559771018,0.027388034571781343,0.02867886407004153,0.044982601863284316,0.028117633853406668,0.028201818385901897,0.04388820294084633
30,0.51,0.36733333333333335,robust_convnext_tiny,dtd,CLASSIC_AT,0.029969693568301717,0.026714558311819507,0.04265349646424964,0.029520709394993825,0.023347177012010327,0.04040857559771018,0.027388034571781343,0.02867886407004153,0.044982601863284316,0.028117633853406668,0.028201818385901897,0.04388820294084633
31,0.8606666666666667,0.7146666666666667,robust_convnext_tiny,oxford-iiit-pet,CLASSIC_AT,0.03382402517136757,0.02595797280593325,0.039442634003820656,0.030789976401842903,0.017867176087200808,0.038993145297224405,0.03278458253736375,0.021575457916619845,0.04022923924036408,0.03739184177997528,0.02407573884706147,0.039751657489605574
32,0.8606666666666667,0.7146666666666667,robust_convnext_tiny,oxford-iiit-pet,CLASSIC_AT,0.03382402517136757,0.02595797280593325,0.039442634003820656,0.030789976401842903,0.017867176087200808,0.038993145297224405,0.03278458253736375,0.021575457916619845,0.04022923924036408,0.03739184177997528,0.02407573884706147,0.039751657489605574
33,0.8606666666666667,0.7146666666666667,robust_convnext_tiny,oxford-iiit-pet,CLASSIC_AT,0.03382402517136757,0.02595797280593325,0.039442634003820656,0.030789976401842903,0.017867176087200808,0.038993145297224405,0.03278458253736375,0.021575457916619845,0.04022923924036408,0.03739184177997528,0.02407573884706147,0.039751657489605574
34,0.8606666666666667,0.7146666666666667,robust_convnext_tiny,oxford-iiit-pet,CLASSIC_AT,0.03382402517136757,0.02595797280593325,0.039442634003820656,0.030789976401842903,0.017867176087200808,0.038993145297224405,0.03278458253736375,0.021575457916619845,0.04022923924036408,0.03739184177997528,0.02407573884706147,0.039751657489605574
35,0.544,0.174,convnext_tiny.fb_in22k,stanford_cars,TRADES_v2,0.2896886729962464,0.0061823802163833074,0.02704791344667697,0.2504967984102451,0.008169573857363657,0.027710311327003755,0.09676529035107087,0.0174707440936189,0.03770147935526606,0.07565135791565467,0.012337160521086332,0.03902627511591963
37,0.4146666666666667,0.08333333333333333,convnext_tiny.fb_in22k,fgvc-aircraft-2013b,TRADES_v2,0.3100870341441643,0.005913858513724615,0.025552332068734657,0.30049096183887525,0.011716134791341218,0.029457710332515062,0.09922450345904932,0.021786431600089265,0.04385181879044856,0.05877594286989511,0.010990850256639144,0.038886409283642044
38,0.5946666666666667,0.224,convnext_tiny.fb_in22k,dtd,TRADES_v2,0.30070715007295995,0.005724548209675609,0.027388034571781343,0.2975642608598047,0.009540913682792682,0.0283982489617241,0.2049612751150522,0.02031653384218206,0.04043663710854192,0.16118531821753282,0.009540913682792682,0.035076888539678976
39,0.5946666666666667,0.224,convnext_tiny.fb_in22k,dtd,TRADES_v2,0.30070715007295995,0.005724548209675609,0.027388034571781343,0.2975642608598047,0.009540913682792682,0.0283982489617241,0.2049612751150522,0.02031653384218206,0.04043663710854192,0.16118531821753282,0.009540913682792682,0.035076888539678976
40,0.9333333333333333,0.5513333333333333,convnext_tiny.fb_in22k,flowers-102,TRADES_v2,0.2931726907630522,0.006135653726015172,0.029785809906291833,0.358545292280232,0.011713520749665328,0.025992860330209727,0.2887103971441321,0.011490406068719322,0.029757920571173584,0.29685408299866134,0.006832887103971441,0.02956269522534583
41,0.9333333333333333,0.5513333333333333,convnext_tiny.fb_in22k,flowers-102,TRADES_v2,0.2931726907630522,0.006135653726015172,0.029785809906291833,0.358545292280232,0.011713520749665328,0.025992860330209727,0.2887103971441321,0.011490406068719322,0.029757920571173584,0.29685408299866134,0.006832887103971441,0.02956269522534583
42,0.9333333333333333,0.5513333333333333,convnext_tiny.fb_in22k,flowers-102,TRADES_v2,0.2931726907630522,0.006135653726015172,0.029785809906291833,0.358545292280232,0.011713520749665328,0.025992860330209727,0.2887103971441321,0.011490406068719322,0.029757920571173584,0.29685408299866134,0.006832887103971441,0.02956269522534583
43,0.194,0.004666666666666667,convnext_tiny.fb_in22k,stanford_cars,CLASSIC_AT,0.28979907264296756,0.006292779863104438,0.0271583130933981,0.29333186133804373,0.011371163612276441,0.032899094722896885,0.0771969529697505,0.020782733495252816,0.046229852064473394,0.07573415765069552,0.01219916096268492,0.03921947449768161
44,0.18533333333333332,0.0033333333333333335,convnext_tiny.fb_in22k,fgvc-aircraft-2013b,CLASSIC_AT,0.30528899799151976,0.005913858513724615,0.025552332068734657,0.31019861638027224,0.006694934166480696,0.02912296362419103,0.31190024548091944,0.006667038607453693,0.028118723499218925,0.3107286320017853,0.006109127426913635,0.02538495871457264
45,0.6471111111111111,0.29688888888888887,convnext_tiny.fb_in22k,dtd,CLASSIC_AT,0.2958805702099001,0.005836794253002582,0.027275788528454373,0.2950948479066113,0.015153215849141317,0.031877876304860255,0.1625322707374565,0.026433943203502078,0.04254125042092266,0.11738129980918173,0.009568975193624424,0.0372376248737232
46,0.374,0.07733333333333334,deit_small_patch16_224.fb_in1k,stanford_cars,TRADES_v2,0.01491011129078284,0.03279273280700085,0.0443736326452963,0.030557405117473603,0.05555027109293256,0.05207837914962427,0.027394654237610578,0.05970584038809094,0.05023542280985446,0.016289356035384762,0.03240036145724341,0.04449847807476458
47,0.9473333333333334,0.8186666666666667,deit_small_patch16_224.fb_in1k,caltech101,TRADES_v2,0.01425268727506733,0.026169649879638678,0.04237671902185571,0.03417784874991062,0.03250947398527063,0.0518626212550945,0.014848535405295899,0.030114164501751795,0.050641132588125935,0.015188168839526181,0.02490049336225183,0.041566365564744856
48,0.11466666666666667,0.015333333333333332,deit_small_patch16_224.fb_in1k,fgvc-aircraft-2013b,TRADES_v2,0.016112117456382878,0.03119935170178282,0.04747831061111641,0.02643245304604824,0.07226618362093622,0.05310325102488321,0.026825722185146342,0.09060682619887502,0.05249547144627705,0.014854847935932882,0.033868814948994186,0.04780603489369816
49,0.15933333333333333,0.023333333333333334,deit_small_patch16_224.fb_in1k,stanford_cars,CLASSIC_AT,0.017169219062113574,0.03169884904404071,0.04456387329972415,0.03134214781698849,0.05302958242176353,0.04822600589746029,0.023292590126510034,0.059230238752021304,0.04686459621421098,0.016414201464853038,0.03240036145724341,0.04442119280890326
50,0.076,0.008,deit_small_patch16_224.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,0.018138049385070073,0.03177137954047097,0.048217179902755265,0.028363047001620744,0.0605872819143865,0.05007627037849175,0.017387262846791877,0.0562553627609877,0.04988559443226237,0.014950185909047573,0.033868814948994186,0.047889455620173514
51,0.5606666666666666,0.30333333333333334,deit_small_patch16_224.fb_in1k,dtd,CLASSIC_AT,0.015702932964226906,0.0271818246903563,0.04283702837505668,0.050044149583562035,0.05402954442402692,0.05610576808343078,0.01794024294203279,0.06337851705128511,0.05723933847218576,0.00937880342696227,0.02770684676514808,0.04292652077416891
52,0.38133333333333336,0.084,deit_small_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,0.09087659087659088,0.03260403260403261,0.04514037847371181,0.0652318985652319,0.0378950378950379,0.04752371419038086,0.056103722770389435,0.04556342056342056,0.0471662138328805,0.05388722055388722,0.03547595214261881,0.04645717145717146
53,0.38133333333333336,0.084,deit_small_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,0.09087659087659088,0.03260403260403261,0.04514037847371181,0.0652318985652319,0.0378950378950379,0.04752371419038086,0.056103722770389435,0.04556342056342056,0.0471662138328805,0.05388722055388722,0.03547595214261881,0.04645717145717146
54,0.38133333333333336,0.084,deit_small_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,0.09087659087659088,0.03260403260403261,0.04514037847371181,0.0652318985652319,0.0378950378950379,0.04752371419038086,0.056103722770389435,0.04556342056342056,0.0471662138328805,0.05388722055388722,0.03547595214261881,0.04645717145717146
55,0.38133333333333336,0.084,deit_small_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,0.09087659087659088,0.03260403260403261,0.04514037847371181,0.0652318985652319,0.0378950378950379,0.04752371419038086,0.056103722770389435,0.04556342056342056,0.0471662138328805,0.05388722055388722,0.03547595214261881,0.04645717145717146
56,0.38133333333333336,0.084,deit_small_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,0.09087659087659088,0.03260403260403261,0.04514037847371181,0.0652318985652319,0.0378950378950379,0.04752371419038086,0.056103722770389435,0.04556342056342056,0.0471662138328805,0.05388722055388722,0.03547595214261881,0.04645717145717146
57,0.356,0.188,robust_deit_small_patch16_224,stanford_cars,TRADES_v2,0.07041282222010843,0.07973461428707315,0.05203081898601731,0.06898601731189956,0.07514505849900123,0.05207837914962427,0.03353586036335965,0.0837534481118615,0.05434343194140588,0.0368353467135927,0.07945519832588224,0.05452178255493199
59,0.18333333333333332,0.092,robust_deit_small_patch16_224,fgvc-aircraft-2013b,TRADES_v2,0.35353703880255505,0.08537515492420632,0.042020211650300315,0.3409047573648584,0.07855848984650586,0.04323577080751263,0.2089927543140433,0.10292330060062924,0.04900967680427114,0.19251120221184098,0.09543926971112594,0.04946849079988559
60,0.8533333333333334,0.6295,robust_deit_small_patch16_224,oxford-iiit-pet,TRADES_v2,0.3902083880361874,0.06282672522855846,0.036736447616546916,0.35036879669634546,0.05857780536127754,0.0389325185591865,0.17655694268732247,0.06293414174205715,0.04775857541832764,0.18220824481416945,0.0652077912777791,0.0468753729740052
61,0.8533333333333334,0.6295,robust_deit_small_patch16_224,oxford-iiit-pet,TRADES_v2,0.3902083880361874,0.06282672522855846,0.036736447616546916,0.35036879669634546,0.05857780536127754,0.0389325185591865,0.17655694268732247,0.06293414174205715,0.04775857541832764,0.18220824481416945,0.0652077912777791,0.0468753729740052
62,0.8533333333333334,0.6295,robust_deit_small_patch16_224,oxford-iiit-pet,TRADES_v2,0.3902083880361874,0.06282672522855846,0.036736447616546916,0.35036879669634546,0.05857780536127754,0.0389325185591865,0.17655694268732247,0.06293414174205715,0.04775857541832764,0.18220824481416945,0.0652077912777791,0.0468753729740052
63,0.8533333333333334,0.6295,robust_deit_small_patch16_224,oxford-iiit-pet,TRADES_v2,0.3902083880361874,0.06282672522855846,0.036736447616546916,0.35036879669634546,0.05857780536127754,0.0389325185591865,0.17655694268732247,0.06293414174205715,0.04775857541832764,0.18220824481416945,0.0652077912777791,0.0468753729740052
64,0.19866666666666666,0.10933333333333334,robust_deit_small_patch16_224,stanford_cars,CLASSIC_AT,0.07578712070769524,0.07436031579948635,0.05191191857699991,0.0771188052886902,0.0711024445924094,0.053053362503567014,0.03530153143726814,0.0808463331113859,0.0550806144773138,0.03688290687719966,0.07943736326452963,0.054503947493579376
65,0.13333333333333333,0.08266666666666667,robust_deit_small_patch16_224,fgvc-aircraft-2013b,CLASSIC_AT,0.36304700162074555,0.07884450376584994,0.04190103918390695,0.16295643054628658,0.06330441414815521,0.05245971970635904,0.2048813042234722,0.08969515683096578,0.050409953284393176,0.19255291257507864,0.09539160072456859,0.04955191152636095
66,0.4826666666666667,0.3406666666666667,robust_deit_small_patch16_224,dtd,CLASSIC_AT,0.1451447390401642,0.06966088346896404,0.048206572321790805,0.051499892609121065,0.057346729351120444,0.055652339927928784,0.030039615302007015,0.07584779132758991,0.057609240388516336,0.031304441209459945,0.07526907381333078,0.05414886762284323
67,0.4826666666666667,0.3406666666666667,robust_deit_small_patch16_224,dtd,CLASSIC_AT,0.14612318927045798,0.0709018447366537,0.04842135407966017,0.04689401713481135,0.05135670477054149,0.05326587595160251,0.027116196931007325,0.06725652101281532,0.05500799465432069,0.031298475049519124,0.0752750399732716,0.05420852922225139
