,dataset,backbone,loss_function,PairwiseDistance_Mean,PairwiseDistance_Median,PairwiseDistance_25%,PairwiseDistance_75%,PairwiseDistance_Std,std_dev_25%,std_dev_Mean,std_dev_Median,std_dev_75%,std_dev_Std,mean_abs_change_25%,mean_abs_change_Mean,mean_abs_change_Median,mean_abs_change_75%,mean_abs_change_Std
48,flowers-102,robust_deit_small_patch16_224,TRADES_v2,0.9716970853811723,0.8454413020443162,0.4002533223980801,1.3722738269988197,0.735085706801636,0.7106669678050913,0.8040101449043789,0.7879343534879525,0.8750212230008003,0.2462544790168842,0.4171561931250364,0.5053953508986306,0.48093736294159584,0.5642936143777173,0.17361604019224702
49,oxford-iiit-pet,robust_deit_small_patch16_224,TRADES_v2,1.5189244288710089,1.1788534891525762,0.607638138847386,2.0736146523840926,1.347954447896361,0.7999781852222163,1.0752494262963699,1.1309534252074653,1.2451451786481988,0.5565715858495353,0.487385670837655,0.6338583710484746,0.650819450678539,0.7183709944257084,0.32420209088401614
50,stanford_cars,robust_deit_small_patch16_224,CLASSIC_AT,3.802891596574998,0.4779797163165984,0.12041532315014877,4.350226130251025,7.0270921313103365,0.21428256305493082,1.113554673883988,0.22679672668200293,0.376216430996024,2.4824072980408234,0.13833912628545864,0.6610308260148475,0.15388823257067896,0.27028077467493095,1.401035791824931
51,caltech101,robust_deit_small_patch16_224,CLASSIC_AT,4.5535602662103765,2.5060774304791615,1.3176265818348831,4.6259807241166815,6.17893705918578,0.7772498846737594,1.7130271919188693,1.3726794817791468,1.6057211597530991,2.267864341018115,0.47313126050508936,0.9883926978623045,0.7880132525262227,0.8355576145210395,1.2828343909459123
52,fgvc-aircraft-2013b,robust_deit_small_patch16_224,CLASSIC_AT,2.744736110564577,0.26603813951939304,0.11761319196214504,3.3499207788584173,4.771566319073363,0.06256556783329584,0.7510606919395421,0.08994956821058411,0.2148818333300043,1.7262243406711948,0.04130370804974104,0.4305604268418197,0.06210696953988393,0.1342649220763673,0.9674685508682461
53,dtd,robust_deit_small_patch16_224,CLASSIC_AT,1.2376027573936896,0.6571733388976687,0.34182830161236755,1.3402943537683312,1.699459718672915,0.33261190466407553,0.5656215021969696,0.41577588830857176,0.4944966053757597,0.6132794628005553,0.2135921739799193,0.3499829693988319,0.25212227210367266,0.32386922813758223,0.3575262087339818
54,flowers-102,robust_deit_small_patch16_224,CLASSIC_AT,1.4956384808953995,0.7949356355336328,0.36160774639383664,1.578737436238783,2.20973188701187,0.5022103054672336,0.743402621343618,0.5659642919722303,0.6278027053845745,0.770507879172959,0.31077490549886494,0.4688970958728173,0.36255411022274675,0.42487662956251393,0.45246826068254536
55,stanford_cars,convnext_base,TRADES_v2,7.2714693946246465,4.12788503100863,0.5689928210211739,5.095251685438463,9.556012625346058,0.9607286245421502,2.774275091442139,1.0338569990060749,2.6926053147168396,3.620718756917841,0.5627411639104125,1.643782828524615,0.6578036198850539,1.643782828524615,2.0572324628036736
56,caltech101,convnext_base,TRADES_v2,5.0058159931926784,2.299184569751695,1.1299879186679136,3.5921605725648953,8.954565701055355,1.0381423626789548,2.253335914072816,1.8583045322221767,2.193875010107493,3.1237482871952666,0.5334513004009539,1.285513204326242,1.0768228237445536,1.2706395491575582,1.7586459199557556
57,fgvc-aircraft-2013b,convnext_base,TRADES_v2,11.174496861535266,6.2971275405590355,0.6170741369759714,22.696407469237695,13.309760183911461,0.23916153314940022,3.2930442956864896,0.37448204145098607,3.263563755189785,5.387363670977399,0.13173194082320439,1.8564736207537016,0.2265608636032539,1.856473171670338,3.021621783590386
